"District","Ward","Village","Village.2002","UTM.Easting","UTM.Northing","Biter.ID","ID","Species","Other.species","Owner","Suspect","Rabid","Vaccination","Date.bitten.known","Date.bitten","Date.bitten.uncertainty","Symptoms.started.known","Symptoms.started","Symptoms.started.accuracy","Incubation.period","Incubation.period.units","Infectious.period","Infectious.period.units","Outcome","Action","Lateral.flow.test","Lateral.flow.test.date","Carnivore","Duplicated","month","day","cell_ID"
"Serengeti","Kisaka","Buchanchari","Buchanchari",662944.035853717,9829030.38364549,8065,8066,"Domestic dog","","Known","Yes",TRUE,"Unknown","true",2013-01-15,"+/- 7 days","true",2013-02-15,"+/- 7 days",NA,"",NA,"","Killed","Buried","","",TRUE,FALSE,134,4064,165
"Serengeti","Ikoma","Park Nyigoti","Park Nyigoti",683956.48124367,9779916.64158241,0,8074,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-05-11,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,137,4149,2863
"Serengeti","Kyambahi","Nyanungu","Nyanungu",672631.008778984,9793028.38587849,0,8114,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2012-12-01,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,132,3988,2066
"Serengeti","Mosongo","Kenokwe","Kenokwe",668834.173433893,9798047.8981136,8116,8127,"Domestic dog","","Known","Yes",TRUE,"Unknown","true",2012-12-16,"0","true",2013-01-23,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,133,4041,1759
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",648995.189653685,9821815.59361388,0,8193,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-06-06,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,138,4175,437
"Serengeti","Machochwe","Nyamakendo","Nyamakendo",692131.560123469,9814055.31018516,0,8198,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-05-22,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,137,4160,824
"Serengeti","Machochwe","Nyamakendo","Nyamakendo",691979.076526106,9812712.60985754,0,8200,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-06-15,"+/- 7 days",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,138,4184,931
"Serengeti","Sedeco","Bonchugu","Bonchugu",699499.014643725,9792796.40066837,0,8208,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2013-07-18,"0",NA,"",NA,"","Killed","Buried","","",TRUE,FALSE,139,4217,2152
"Serengeti","Sedeco","Bonchugu","Bonchugu",701282.806960521,9793108.02686985,0,8213,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2013-07-17,"0",NA,"",3,"Day","Killed","Buried","Positive","",TRUE,FALSE,139,4216,2095
"Serengeti","Sedeco","Bonchugu","Bonchugu",699579.976928076,9793268.83529944,0,8215,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-07-28,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,139,4227,2093
"Serengeti","Rung'abure","Rung'abure","Rung'abure",678572.458904118,9807516.44153049,0,8231,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2012-11-21,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,131,3978,1203
"Serengeti","Rung'abure","Gesarya","Gesarya",681022.813405911,9814954.3239676,0,8256,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-02-20,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,134,4069,760
"Serengeti","Kebanchebanche","Musati","Musati",666758.009046101,9812194.15020669,0,8291,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2012-11-06,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,131,3963,906
"Serengeti","Kebanchebanche","Musati","Musati",668156.243342367,9811839.99064609,8276,8293,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2012-09-27,"0","true",2013-01-15,"+/- 28 days",4,"Month",2,"Day","Killed","Thrown","","",TRUE,FALSE,133,4033,961
"Serengeti","Kebanchebanche","Musati","Musati",668223.30792334,9811555.42636568,8276,8294,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2012-09-27,"0","true",2012-10-25,"+/- 7 days",1,"Month",5,"Day","Killed","Thrown","","",TRUE,FALSE,130,3951,962
"Serengeti","Busawe","Nyamehuru","Nyamhuru",659050.410170788,9825495.37808848,0,8312,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2013-05-27,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,137,4165,289
"Serengeti","Rung'abure","Rung'abure","Rung'abure",674354.834774307,9806367.24666136,0,8410,"Domestic dog","","Known","Yes",TRUE,"Vaccinated","false",NA,"","true",2012-07-17,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,127,3851,1261
"Serengeti","Kyambahi","Nyanungu","Nyanungu",672734.650016546,9793537.90684248,0,8687,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2011-06-15,"+/- 28 days",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,114,3453,2066
"Serengeti","Kyambahi","Nyanungu","Nyanungu",673211.410688181,9794281.59177935,7970,8688,"Domestic dog","","Known","Yes",TRUE,"Unknown","true",2011-05-15,"+/- 7 days","true",2011-05-25,"+/- 7 days",1,"Week",NA,"","Died","Thrown","","",TRUE,FALSE,113,3432,2008
"Serengeti","Kyambahi","Nyanungu","Nyanungu",672423.388627597,9794952.57474099,7972,8690,"Domestic dog","","Known","Yes",TRUE,"Unknown","true",2012-06-30,"0","true",2012-07-05,"+/- 7 days",3,"Day",NA,"","Died","Thrown","","",TRUE,FALSE,127,3839,1948
"Serengeti","Rung'abure","Gesarya","Gesarya",681070.573740706,9815340.72037785,0,8751,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2013-04-14,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,136,4122,760
"Serengeti","Rung'abure","Gesarya","Gesarya",680194.958944531,9814173.1026996,0,8758,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2013-03-27,"0",NA,"",NA,"","Killed","Buried","","",TRUE,FALSE,135,4104,813
"Serengeti","Nyambureti","Gusuhi","Gusuhi",646332.105856766,9801928.79067029,0,8864,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-11-25,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,143,4347,1484
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",648684.451155225,9821063.41016988,0,8866,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2014-01-20,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,145,4403,437
"Serengeti","Busawe","Gantamome","Gantamome",656481.690624516,9825950.41346615,0,8898,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-11-02,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,143,4324,255
"Serengeti","Majimoto","Majimoto","Majimoto",650169.283651581,9818732.41587142,0,8900,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-08-25,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,140,4255,579
"Serengeti","Nyamatare","Kemgesi","Kemgesi",661598.728309255,9804596.62314747,8901,8902,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-01-06,"0","true",2014-01-29,"0",13,"Day",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,145,4412,1371
"Serengeti","Kisaka","Borenga","Borenga",667967.233531668,9831041.5790263,0,8926,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2014-01-01,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,145,4384,106
"Serengeti","Kisaka","Borenga","Borenga",667438.234408877,9832174.37184745,8926,8927,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-01-05,"+/- 7 days","true",2014-01-15,"+/- 7 days",14,"Day",NA,"","Killed","Thrown","","",TRUE,FALSE,145,4398,73
"Serengeti","Kisaka","Borenga","Borenga",667324.687300741,9832101.5879717,8926,8928,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-01-05,"+/- 7 days","true",2014-01-28,"0",27,"Day",1,"Day","Killed","Thrown","","",TRUE,FALSE,145,4411,73
"Serengeti","Machochwe","Machochwe","Machochwe",687696.88529791,9816137.93058278,0,8959,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2014-04-04,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,148,4477,715
"Serengeti","Mosongo","Kenokwe","Kenokwe",664484.955340084,9794419.23186832,0,8966,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2014-03-04,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,147,4446,1999
"Serengeti","Nyamoko","Kwitete","Kwitete",673918.704925542,9797156.11582575,0,8991,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-12-08,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,144,4360,1827
"Serengeti","Machochwe","Machochwe","Machochwe",688410.500969249,9817101.42518885,8944,8992,"Domestic dog","","Known","Yes",TRUE,"Unknown","true",2014-04-11,"0","true",2014-05-13,"0",32,"Day",1,"Day","Tied","Buried","Positive","",TRUE,FALSE,149,4516,667
"Serengeti","Ikoma","Robanda","Robanda",685788.408642163,9762453.37692422,9005,9009,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-06-18,"0","false",NA,"",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,151,4580,4010
"Serengeti","Ikoma","Robanda","Robanda",686911.36951118,9761236.73942526,9002,9010,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-06-10,"0","true",2014-06-20,"0",10,"Day",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,150,4554,4050
"Serengeti","Ikoma","Robanda","Robanda",685340.105460501,9762592.78936392,9002,9021,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-06-10,"0","true",2014-07-01,"0",21,"Day",NA,"","Died","Thrown","","",TRUE,FALSE,151,4565,4010
"Serengeti","Ikoma","Robanda","Robanda",688818.162872562,9762742.24444119,0,9031,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2014-06-26,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,150,4560,4013
"Serengeti","Ikoma","Robanda","Robanda",688065.959923204,9761754.9630116,9031,9032,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-06-28,"0","true",2014-07-01,"0",3,"Day",4,"Day","Died","Thrown","","",TRUE,FALSE,151,4565,4051
"Serengeti","Ikoma","Robanda","Robanda",687696.927369572,9762030.14798787,9031,9039,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-06-26,"0","true",2014-07-02,"0",6,"Day",1,"Day","Died","Thrown","","",TRUE,FALSE,151,4566,4012
"Serengeti","Ikoma","Robanda","Robanda",687743.324215989,9761238.19091309,9031,9040,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-06-26,"0","true",2014-07-03,"0",7,"Day",4,"Day","Died","Thrown","","",TRUE,FALSE,151,4567,4051
"Serengeti","Machochwe","Nyamakendo","Nyamakendo",691640.028679375,9812116.99140022,0,9072,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-09-15,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,141,4276,931
"Serengeti","Kisangura","Kebosongo","Kebosongo",692781.994665791,9795040.49500666,0,9114,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2013-10-24,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,142,4315,1968
"Serengeti","Sedeco","Bisarara","Bisarara",700895.075257528,9800278.34819605,9119,9120,"Domestic dog","","Known","Yes",TRUE,"Unknown","true",2013-10-07,"0","true",2013-10-20,"0",14,"Day",1,"Day","Killed","Thrown","","",TRUE,FALSE,142,4311,1667
"Serengeti","Kisangura","Kebosongo","Kebosongo",694652.270248911,9793584.62321715,0,9145,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-11-14,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,143,4336,2088
"Serengeti","Rung'abure","Gesarya","Gesarya",680744.879698257,9814755.63526531,0,9183,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2013-03-27,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,135,4104,813
"Serengeti","Kisaka","Buchanchari","Buchanchari",661768.250485451,9829383.36602489,0,9186,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-09-15,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,141,4276,164
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",652146.650855612,9822082.0283605,0,9188,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-10-24,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,142,4315,395
"Serengeti","Majimoto","Nyamakobiti","Nyamakobiti",652066.989565916,9821424.61138165,0,9189,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-10-28,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,142,4319,440
"Serengeti","Majimoto","Majimoto","Majimoto",649598.592314529,9818729.72848116,0,9190,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2013-10-24,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,142,4315,579
"Serengeti","Kebanchebanche","Musati","Musati",669844.224999392,9812707.82994979,0,9240,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2014-01-09,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,145,4392,909
"Serengeti","Geitasamo","Nyamoko","Nyamoko",683313.654053174,9801860.1491933,0,9342,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2010-12-06,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,108,3262,1586
"Serengeti","Mugumu","Mugumu","Mugumu",685795.674964844,9795339.57333409,0,9457,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"+/- 28 days","true",2011-02-15,"+/- 14 days",NA,"",NA,"","Died","Buried","","",TRUE,FALSE,110,3333,1961
"Serengeti","Sedeco","Bisarara","Bisarara",703667.29687674,9801246.42778996,0,9565,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2014-07-29,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,151,4593,1605
"Serengeti","Rung'abure","Gesarya","Gesarya",683218.149678375,9812449.69972049,0,9574,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2014-09-24,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,153,4650,923
"Serengeti","Rung'abure","Rung'abure","Rung'abure",678501.818965458,9807458.13206125,9558,9654,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-10-23,"0","true",2014-11-13,"0",21,"Day",5,"Day","Killed","Thrown","","",TRUE,FALSE,155,4700,1203
"Serengeti","Rung'abure","Rung'abure","Rung'abure",678219.86597198,9808521.77286063,9558,9655,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-10-23,"0","true",2014-11-20,"0",28,"Day",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,155,4707,1143
"Serengeti","Rung'abure","Rung'abure","Rung'abure",679744.477277904,9807331.88962209,9558,9657,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-10-23,"0","true",2014-11-13,"0",21,"Day",NA,"","Killed","Buried","","",TRUE,FALSE,155,4700,1204
"Serengeti","Rung'abure","Rung'abure","Rung'abure",680142.108706958,9807303.63113997,9558,9687,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-10-22,"0","true",2014-10-25,"0",3,"Day",1,"Day","Killed","Buried","","",TRUE,FALSE,154,4681,1204
"Serengeti","Machochwe","Machochwe","Machochwe",683433.618062202,9813704.86955115,0,9709,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2015-01-09,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,157,4757,869
"Serengeti","Kebanchebanche","Musati","Musati",671363.25251117,9816796.16385106,0,9718,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2015-01-20,"0",NA,"",1,"Day","Killed","Buried","Positive","",TRUE,FALSE,157,4768,699
"Serengeti","Rung'abure","Rung'abure","Rung'abure",678578.914631034,9807950.00982224,0,9736,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2014-12-06,"0",NA,"",NA,"","Killed","Buried","Positive","",TRUE,FALSE,156,4723,1143
"Serengeti","Rung'abure","Rung'abure","Rung'abure",677745.096311316,9806264.8853588,9424,9784,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2014-10-15,"0","true",2014-11-28,"0",44,"Day",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,155,4715,1264
"Serengeti","Rung'abure","Nyamerama","Nyamerama",680237.522544935,9807119.87154246,0,1021,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2004-03-15,"+/- 28 days",NA,"",NA,"","Died","Not applicable","","",TRUE,FALSE,27,805,1205
"Serengeti","Rigicha","Wagete","Wagete",653723.69698217,9788682.11739278,0,1072,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2003-09-15,"+/- 28 days",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,21,623,2349
"Serengeti","Rung'abure","Rung'abure","Rung'abure",673723.686003658,9806018.4975273,517,1127,"Domestic dog","","Known","Yes",TRUE,"Vaccinated","true",2003-12-25,"0","false",NA,"",NA,"",NA,"","Killed","Buried","","",TRUE,FALSE,25,752,1260
"Serengeti","Kisangura","Kibeyo","Kibeyo",689654.502304335,9797334.60459521,0,2638,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2007-06-07,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,66,1984,1843
"Serengeti","Nyamoko","Kwitete","Kwitete",679074.013621922,9797701.64002863,0,2755,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2007-02-05,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,62,1862,1832
"Serengeti","Natta","Makundusi","Makundusi",668977.021619145,9778938.61858204,2825,2824,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2007-06-15,"+/- 7 days","true",2007-06-18,"0",1,"Week",NA,"","Killed","Not applicable","","",TRUE,FALSE,66,1995,2913
"Serengeti","Rung'abure","Gesarya","Gesarya",682687.699234082,9809936.61557571,0,2831,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2007-05-24,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,65,1970,1031
"Serengeti","Nyamoko","Itununu","Itununu",676065.668654192,9804922.02294706,2833,2839,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2007-05-05,"+/- 7 days","true",2007-05-10,"+/- 7 days",4,"Day",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,65,1956,1323
"Serengeti","Kebanchebanche","Musati","Musati",668057.465117694,9812751.55556408,0,2845,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2011-01-01,"+/- 28 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,109,3288,907
"Serengeti","Kisaka","Buchanchari","Buchanchari",661306.97697933,9831255.73127578,0,2881,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2007-01-25,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,61,1851,100
"Serengeti","Rung'abure","Rung'abure","Rung'abure",676812.368481956,9807067.22578366,0,2928,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2007-06-26,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,66,2003,1201
"Serengeti","Rung'abure","Gesarya","Gesarya",681033.007222977,9809922.10027901,2941,2947,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2007-08-25,"+/- 7 days","true",2007-09-06,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,69,2075,1029
"Serengeti","Machochwe","Manyata","Manyata",687526.181417333,9812419.81056328,0,3008,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2007-02-26,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,62,1883,927
"Serengeti","Machochwe","Machochwe","Machochwe",687188.788073183,9814854.77144812,0,3016,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2007-01-28,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,61,1854,819
"Serengeti","Machochwe","Machochwe","Machochwe",685274.951087719,9815536.19736208,0,3019,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2007-05-11,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,65,1957,765
"Serengeti","Machochwe","Machochwe","Machochwe",688541.117730829,9816278.10641798,0,3025,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2007-08-23,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,68,2061,716
"Serengeti","Mosongo","Kenokwe","Kenokwe",668036.977050825,9792673.78574286,0,3070,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2007-10-31,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,70,2130,2120
"Serengeti","Mosongo","Mosongo","Mosongo",659352.75996782,9790516.08213533,3079,3081,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2007-09-15,"+/- 7 days","true",2007-12-03,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,72,2163,2234
