subject,race0W1B,object0NG1G,conditionRaceObj,conditionRace,rt,resp0DS1S,diffusionRT,ybin,lowerLim,upperLim
48,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
48,1,0,2,2,504,0,-0.504,1,-0.851,0.851
48,0,0,1,1,625,0,-0.625,1,-0.851,0.851
48,1,0,2,2,552,0,-0.552,1,-0.851,0.851
48,1,0,2,2,730,0,-0.73,1,-0.851,0.851
48,0,0,1,1,441,0,-0.441,1,-0.851,0.851
48,0,1,3,1,425,1,0.425,1,-0.851,0.851
48,1,0,2,2,619,0,-0.619,1,-0.851,0.851
48,1,1,4,2,488,1,0.488,1,-0.851,0.851
48,1,0,2,2,486,0,-0.486,1,-0.851,0.851
48,0,1,3,1,393,1,0.393,1,-0.851,0.851
48,1,0,2,2,457,0,-0.457,1,-0.851,0.851
48,1,0,2,2,576,0,-0.576,1,-0.851,0.851
48,0,1,3,1,694,1,0.694,1,-0.851,0.851
48,0,0,1,1,407,0,-0.407,1,-0.851,0.851
48,0,1,3,1,574,1,0.574,1,-0.851,0.851
48,0,1,3,1,445,1,0.445,1,-0.851,0.851
48,0,0,1,1,620,0,-0.62,1,-0.851,0.851
48,1,1,4,2,486,1,0.486,1,-0.851,0.851
48,1,0,2,2,577,0,-0.577,1,-0.851,0.851
48,1,0,2,2,499,0,-0.499,1,-0.851,0.851
48,0,0,1,1,429,0,-0.429,1,-0.851,0.851
48,0,0,1,1,602,0,-0.602,1,-0.851,0.851
48,0,0,1,1,792,0,-0.792,1,-0.851,0.851
48,1,1,4,2,634,1,0.634,1,-0.851,0.851
48,0,1,3,1,436,1,0.436,1,-0.851,0.851
48,0,0,1,1,472,0,-0.472,1,-0.851,0.851
48,0,1,3,1,407,1,0.407,1,-0.851,0.851
48,0,0,1,1,526,0,-0.526,1,-0.851,0.851
48,1,0,2,2,532,0,-0.532,1,-0.851,0.851
48,0,1,3,1,397,1,0.397,1,-0.851,0.851
48,1,1,4,2,453,1,0.453,1,-0.851,0.851
48,0,0,1,1,837,0,-0.837,1,-0.851,0.851
48,0,1,3,1,524,1,0.524,1,-0.851,0.851
48,0,0,1,1,617,0,-0.617,1,-0.851,0.851
48,0,0,1,1,609,0,-0.609,1,-0.851,0.851
48,0,0,1,1,396,1,0.396,1,-0.851,0.851
48,0,1,3,1,NaN,NaN,NaN,2,-0.851,0.851
48,1,1,4,2,425,1,0.425,1,-0.851,0.851
48,1,1,4,2,471,1,0.471,1,-0.851,0.851
48,1,0,2,2,514,0,-0.514,1,-0.851,0.851
48,1,1,4,2,509,1,0.509,1,-0.851,0.851
48,0,0,1,1,524,0,-0.524,1,-0.851,0.851
48,0,0,1,1,521,0,-0.521,1,-0.851,0.851
48,1,1,4,2,396,1,0.396,1,-0.851,0.851
48,0,1,3,1,385,1,0.385,1,-0.851,0.851
48,0,0,1,1,512,0,-0.512,1,-0.851,0.851
48,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
48,0,1,3,1,674,1,0.674,1,-0.851,0.851
48,1,0,2,2,511,0,-0.511,1,-0.851,0.851
48,0,1,3,1,597,1,0.597,1,-0.851,0.851
48,1,1,4,2,398,1,0.398,1,-0.851,0.851
48,1,0,2,2,537,0,-0.537,1,-0.851,0.851
48,0,1,3,1,665,1,0.665,1,-0.851,0.851
48,0,0,1,1,521,0,-0.521,1,-0.851,0.851
48,1,1,4,2,377,1,0.377,1,-0.851,0.851
48,0,0,1,1,633,0,-0.633,1,-0.851,0.851
48,1,1,4,2,603,0,-0.603,1,-0.851,0.851
48,0,1,3,1,384,1,0.384,1,-0.851,0.851
48,1,1,4,2,551,1,0.551,1,-0.851,0.851
48,1,0,2,2,549,0,-0.549,1,-0.851,0.851
48,0,1,3,1,418,1,0.418,1,-0.851,0.851
48,1,1,4,2,365,1,0.365,1,-0.851,0.851
48,1,0,2,2,648,0,-0.648,1,-0.851,0.851
48,1,0,2,2,606,0,-0.606,1,-0.851,0.851
48,1,0,2,2,666,0,-0.666,1,-0.851,0.851
48,0,0,1,1,644,0,-0.644,1,-0.851,0.851
48,0,1,3,1,367,1,0.367,1,-0.851,0.851
48,1,1,4,2,414,0,-0.414,1,-0.851,0.851
48,0,1,3,1,444,1,0.444,1,-0.851,0.851
48,1,0,2,2,836,0,-0.836,1,-0.851,0.851
48,1,1,4,2,476,1,0.476,1,-0.851,0.851
48,0,0,1,1,765,1,0.765,1,-0.851,0.851
48,1,1,4,2,581,1,0.581,1,-0.851,0.851
48,1,0,2,2,530,0,-0.53,1,-0.851,0.851
48,0,1,3,1,512,1,0.512,1,-0.851,0.851
48,1,0,2,2,568,0,-0.568,1,-0.851,0.851
48,1,1,4,2,515,1,0.515,1,-0.851,0.851
48,0,0,1,1,541,0,-0.541,1,-0.851,0.851
48,0,1,3,1,820,0,-0.82,1,-0.851,0.851
48,0,0,1,1,575,0,-0.575,1,-0.851,0.851
48,1,1,4,2,503,1,0.503,1,-0.851,0.851
48,1,0,2,2,596,0,-0.596,1,-0.851,0.851
48,0,1,3,1,452,1,0.452,1,-0.851,0.851
48,1,1,4,2,383,1,0.383,1,-0.851,0.851
48,0,1,3,1,566,1,0.566,1,-0.851,0.851
48,1,1,4,2,611,1,0.611,1,-0.851,0.851
48,1,0,2,2,565,0,-0.565,1,-0.851,0.851
48,1,1,4,2,430,1,0.43,1,-0.851,0.851
48,0,1,3,1,399,1,0.399,1,-0.851,0.851
48,1,0,2,2,491,0,-0.491,1,-0.851,0.851
48,0,1,3,1,508,1,0.508,1,-0.851,0.851
48,0,0,1,1,407,1,0.407,1,-0.851,0.851
48,1,1,4,2,426,1,0.426,1,-0.851,0.851
49,0,1,3,1,474,1,0.474,1,-0.851,0.851
49,0,1,3,1,407,1,0.407,1,-0.851,0.851
49,1,0,2,2,725,0,-0.725,1,-0.851,0.851
49,0,0,1,1,474,1,0.474,1,-0.851,0.851
49,0,1,3,1,515,1,0.515,1,-0.851,0.851
49,1,1,4,2,498,1,0.498,1,-0.851,0.851
49,0,1,3,1,602,1,0.602,1,-0.851,0.851
49,1,0,2,2,589,0,-0.589,1,-0.851,0.851
49,0,0,1,1,635,0,-0.635,1,-0.851,0.851
49,0,0,1,1,491,0,-0.491,1,-0.851,0.851
49,0,0,1,1,570,0,-0.57,1,-0.851,0.851
49,1,0,2,2,675,0,-0.675,1,-0.851,0.851
49,1,0,2,2,373,0,-0.373,1,-0.851,0.851
49,1,1,4,2,529,1,0.529,1,-0.851,0.851
49,1,0,2,2,470,1,0.47,1,-0.851,0.851
49,0,1,3,1,440,0,-0.44,1,-0.851,0.851
49,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
49,1,1,4,2,515,1,0.515,1,-0.851,0.851
49,1,1,4,2,489,1,0.489,1,-0.851,0.851
49,0,0,1,1,543,0,-0.543,1,-0.851,0.851
49,1,1,4,2,437,0,-0.437,1,-0.851,0.851
49,1,1,4,2,535,1,0.535,1,-0.851,0.851
49,0,0,1,1,600,0,-0.6,1,-0.851,0.851
49,0,0,1,1,685,0,-0.685,1,-0.851,0.851
49,0,1,3,1,554,1,0.554,1,-0.851,0.851
49,0,1,3,1,631,1,0.631,1,-0.851,0.851
49,1,0,2,2,565,0,-0.565,1,-0.851,0.851
49,0,0,1,1,580,0,-0.58,1,-0.851,0.851
49,0,1,3,1,587,1,0.587,1,-0.851,0.851
49,1,1,4,2,531,1,0.531,1,-0.851,0.851
49,1,0,2,2,640,0,-0.64,1,-0.851,0.851
49,1,1,4,2,614,1,0.614,1,-0.851,0.851
49,1,1,4,2,606,1,0.606,1,-0.851,0.851
49,1,1,4,2,455,1,0.455,1,-0.851,0.851
49,0,1,3,1,NaN,NaN,NaN,2,-0.851,0.851
49,1,0,2,2,677,0,-0.677,1,-0.851,0.851
49,0,1,3,1,507,1,0.507,1,-0.851,0.851
49,0,0,1,1,425,1,0.425,1,-0.851,0.851
49,0,1,3,1,511,1,0.511,1,-0.851,0.851
49,1,0,2,2,612,0,-0.612,1,-0.851,0.851
49,1,1,4,2,377,1,0.377,1,-0.851,0.851
49,1,1,4,2,495,1,0.495,1,-0.851,0.851
49,0,1,3,1,471,1,0.471,1,-0.851,0.851
49,1,0,2,2,581,0,-0.581,1,-0.851,0.851
49,1,1,4,2,480,1,0.48,1,-0.851,0.851
49,1,0,2,2,682,0,-0.682,1,-0.851,0.851
49,0,0,1,1,666,0,-0.666,1,-0.851,0.851
49,1,1,4,2,510,1,0.51,1,-0.851,0.851
49,1,1,4,2,535,1,0.535,1,-0.851,0.851
49,0,0,1,1,573,1,0.573,1,-0.851,0.851
49,1,0,2,2,611,0,-0.611,1,-0.851,0.851
49,1,0,2,2,688,0,-0.688,1,-0.851,0.851
49,1,1,4,2,472,1,0.472,1,-0.851,0.851
49,1,0,2,2,555,0,-0.555,1,-0.851,0.851
49,0,1,3,1,456,1,0.456,1,-0.851,0.851
49,1,1,4,2,521,1,0.521,1,-0.851,0.851
49,1,0,2,2,545,0,-0.545,1,-0.851,0.851
49,1,0,2,2,660,0,-0.66,1,-0.851,0.851
49,0,1,3,1,539,1,0.539,1,-0.851,0.851
49,1,0,2,2,610,0,-0.61,1,-0.851,0.851
49,1,0,2,2,823,0,-0.823,1,-0.851,0.851
49,1,1,4,2,730,1,0.73,1,-0.851,0.851
49,1,0,2,2,610,0,-0.61,1,-0.851,0.851
49,1,1,4,2,521,1,0.521,1,-0.851,0.851
49,0,1,3,1,483,1,0.483,1,-0.851,0.851
49,0,0,1,1,569,0,-0.569,1,-0.851,0.851
49,1,1,4,2,518,1,0.518,1,-0.851,0.851
49,1,0,2,2,545,0,-0.545,1,-0.851,0.851
49,0,0,1,1,566,0,-0.566,1,-0.851,0.851
49,1,0,2,2,712,0,-0.712,1,-0.851,0.851
49,1,1,4,2,593,1,0.593,1,-0.851,0.851
49,1,1,4,2,614,1,0.614,1,-0.851,0.851
49,1,0,2,2,689,0,-0.689,1,-0.851,0.851
49,1,0,2,2,815,0,-0.815,1,-0.851,0.851
49,0,0,1,1,563,0,-0.563,1,-0.851,0.851
49,0,1,3,1,579,1,0.579,1,-0.851,0.851
49,1,1,4,2,493,1,0.493,1,-0.851,0.851
49,0,1,3,1,485,1,0.485,1,-0.851,0.851
49,1,1,4,2,440,1,0.44,1,-0.851,0.851
49,1,1,4,2,478,1,0.478,1,-0.851,0.851
49,0,0,1,1,593,0,-0.593,1,-0.851,0.851
49,0,0,1,1,621,0,-0.621,1,-0.851,0.851
49,1,0,2,2,553,0,-0.553,1,-0.851,0.851
49,0,0,1,1,552,0,-0.552,1,-0.851,0.851
49,0,1,3,1,531,1,0.531,1,-0.851,0.851
49,0,1,3,1,542,1,0.542,1,-0.851,0.851
49,0,1,3,1,577,1,0.577,1,-0.851,0.851
49,0,1,3,1,488,1,0.488,1,-0.851,0.851
49,0,0,1,1,NaN,NaN,NaN,0,-0.851,0.851
49,0,1,3,1,437,1,0.437,1,-0.851,0.851
49,0,1,3,1,548,1,0.548,1,-0.851,0.851
49,0,0,1,1,534,0,-0.534,1,-0.851,0.851
49,0,0,1,1,543,0,-0.543,1,-0.851,0.851
49,0,1,3,1,614,0,-0.614,1,-0.851,0.851
49,0,0,1,1,720,0,-0.72,1,-0.851,0.851
49,0,0,1,1,631,0,-0.631,1,-0.851,0.851
49,0,0,1,1,560,0,-0.56,1,-0.851,0.851
49,0,1,3,1,443,1,0.443,1,-0.851,0.851
49,0,0,1,1,604,0,-0.604,1,-0.851,0.851
49,0,0,1,1,509,0,-0.509,1,-0.851,0.851
50,0,0,1,1,574,0,-0.574,1,-0.851,0.851
50,1,0,2,2,716,0,-0.716,1,-0.851,0.851
50,0,1,3,1,569,1,0.569,1,-0.851,0.851
50,1,0,2,2,776,0,-0.776,1,-0.851,0.851
50,1,0,2,2,751,0,-0.751,1,-0.851,0.851
50,1,0,2,2,724,0,-0.724,1,-0.851,0.851
50,1,0,2,2,617,0,-0.617,1,-0.851,0.851
50,0,0,1,1,703,0,-0.703,1,-0.851,0.851
50,1,0,2,2,783,0,-0.783,1,-0.851,0.851
50,0,1,3,1,501,1,0.501,1,-0.851,0.851
50,1,1,4,2,548,1,0.548,1,-0.851,0.851
50,1,1,4,2,534,1,0.534,1,-0.851,0.851
50,0,1,3,1,525,1,0.525,1,-0.851,0.851
50,1,1,4,2,545,1,0.545,1,-0.851,0.851
50,0,1,3,1,527,1,0.527,1,-0.851,0.851
50,0,1,3,1,473,1,0.473,1,-0.851,0.851
50,0,0,1,1,708,0,-0.708,1,-0.851,0.851
50,0,0,1,1,678,0,-0.678,1,-0.851,0.851
50,0,1,3,1,609,1,0.609,1,-0.851,0.851
50,0,0,1,1,584,0,-0.584,1,-0.851,0.851
50,0,1,3,1,463,1,0.463,1,-0.851,0.851
50,0,0,1,1,718,0,-0.718,1,-0.851,0.851
50,0,0,1,1,587,0,-0.587,1,-0.851,0.851
50,1,1,4,2,560,1,0.56,1,-0.851,0.851
50,0,1,3,1,502,1,0.502,1,-0.851,0.851
50,0,0,1,1,557,0,-0.557,1,-0.851,0.851
50,0,1,3,1,642,1,0.642,1,-0.851,0.851
50,1,1,4,2,506,1,0.506,1,-0.851,0.851
50,0,0,1,1,629,0,-0.629,1,-0.851,0.851
50,1,1,4,2,530,1,0.53,1,-0.851,0.851
50,0,0,1,1,580,0,-0.58,1,-0.851,0.851
50,1,0,2,2,606,0,-0.606,1,-0.851,0.851
50,0,0,1,1,612,0,-0.612,1,-0.851,0.851
50,1,0,2,2,657,0,-0.657,1,-0.851,0.851
50,0,1,3,1,535,1,0.535,1,-0.851,0.851
50,1,0,2,2,581,0,-0.581,1,-0.851,0.851
50,1,1,4,2,530,1,0.53,1,-0.851,0.851
50,1,0,2,2,547,0,-0.547,1,-0.851,0.851
50,0,1,3,1,602,1,0.602,1,-0.851,0.851
50,1,1,4,2,530,1,0.53,1,-0.851,0.851
50,0,0,1,1,623,0,-0.623,1,-0.851,0.851
50,1,0,2,2,733,0,-0.733,1,-0.851,0.851
50,0,0,1,1,614,0,-0.614,1,-0.851,0.851
50,1,1,4,2,800,1,0.8,1,-0.851,0.851
50,0,1,3,1,582,1,0.582,1,-0.851,0.851
50,0,1,3,1,423,1,0.423,1,-0.851,0.851
50,0,1,3,1,640,1,0.64,1,-0.851,0.851
50,0,0,1,1,741,0,-0.741,1,-0.851,0.851
50,1,1,4,2,610,1,0.61,1,-0.851,0.851
50,1,0,2,2,642,0,-0.642,1,-0.851,0.851
50,1,0,2,2,739,1,0.739,1,-0.851,0.851
50,1,1,4,2,469,1,0.469,1,-0.851,0.851
50,1,0,2,2,694,0,-0.694,1,-0.851,0.851
50,1,1,4,2,524,1,0.524,1,-0.851,0.851
50,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
50,0,0,1,1,622,0,-0.622,1,-0.851,0.851
50,1,1,4,2,689,1,0.689,1,-0.851,0.851
50,0,1,3,1,603,1,0.603,1,-0.851,0.851
50,0,1,3,1,545,1,0.545,1,-0.851,0.851
50,1,0,2,2,676,0,-0.676,1,-0.851,0.851
50,0,0,1,1,653,0,-0.653,1,-0.851,0.851
50,1,0,2,2,634,0,-0.634,1,-0.851,0.851
50,1,1,4,2,581,1,0.581,1,-0.851,0.851
50,1,1,4,2,657,1,0.657,1,-0.851,0.851
50,1,0,2,2,656,0,-0.656,1,-0.851,0.851
50,0,0,1,1,564,0,-0.564,1,-0.851,0.851
50,0,0,1,1,631,0,-0.631,1,-0.851,0.851
50,1,0,2,2,674,0,-0.674,1,-0.851,0.851
50,0,1,3,1,529,1,0.529,1,-0.851,0.851
50,1,0,2,2,506,0,-0.506,1,-0.851,0.851
50,0,1,3,1,525,1,0.525,1,-0.851,0.851
50,0,1,3,1,520,1,0.52,1,-0.851,0.851
50,1,1,4,2,461,1,0.461,1,-0.851,0.851
50,0,0,1,1,585,1,0.585,1,-0.851,0.851
50,0,0,1,1,483,1,0.483,1,-0.851,0.851
50,0,1,3,1,604,1,0.604,1,-0.851,0.851
50,0,0,1,1,607,0,-0.607,1,-0.851,0.851
50,1,1,4,2,573,1,0.573,1,-0.851,0.851
50,0,0,1,1,675,0,-0.675,1,-0.851,0.851
50,0,0,1,1,672,0,-0.672,1,-0.851,0.851
50,0,1,3,1,549,1,0.549,1,-0.851,0.851
50,1,0,2,2,617,0,-0.617,1,-0.851,0.851
50,0,1,3,1,675,1,0.675,1,-0.851,0.851
50,1,1,4,2,552,1,0.552,1,-0.851,0.851
50,0,1,3,1,793,1,0.793,1,-0.851,0.851
50,0,1,3,1,616,1,0.616,1,-0.851,0.851
50,0,0,1,1,570,0,-0.57,1,-0.851,0.851
50,0,1,3,1,489,1,0.489,1,-0.851,0.851
50,1,1,4,2,550,1,0.55,1,-0.851,0.851
50,0,0,1,1,657,0,-0.657,1,-0.851,0.851
50,1,1,4,2,605,1,0.605,1,-0.851,0.851
50,1,1,4,2,529,1,0.529,1,-0.851,0.851
50,1,0,2,2,676,0,-0.676,1,-0.851,0.851
50,1,1,4,2,599,1,0.599,1,-0.851,0.851
50,1,1,4,2,518,1,0.518,1,-0.851,0.851
50,1,0,2,2,659,0,-0.659,1,-0.851,0.851
50,1,0,2,2,680,0,-0.68,1,-0.851,0.851
50,1,1,4,2,550,1,0.55,1,-0.851,0.851
50,1,1,4,2,463,1,0.463,1,-0.851,0.851
50,1,0,2,2,580,0,-0.58,1,-0.851,0.851
51,0,0,1,1,563,0,-0.563,1,-0.851,0.851
51,1,1,4,2,461,1,0.461,1,-0.851,0.851
51,0,0,1,1,623,1,0.623,1,-0.851,0.851
51,1,0,2,2,636,0,-0.636,1,-0.851,0.851
51,0,1,3,1,573,0,-0.573,1,-0.851,0.851
51,1,0,2,2,715,0,-0.715,1,-0.851,0.851
51,0,0,1,1,555,0,-0.555,1,-0.851,0.851
51,1,0,2,2,629,0,-0.629,1,-0.851,0.851
51,1,1,4,2,521,1,0.521,1,-0.851,0.851
51,1,0,2,2,500,0,-0.5,1,-0.851,0.851
51,0,1,3,1,537,0,-0.537,1,-0.851,0.851
51,0,1,3,1,632,0,-0.632,1,-0.851,0.851
51,0,1,3,1,757,0,-0.757,1,-0.851,0.851
51,0,1,3,1,470,1,0.47,1,-0.851,0.851
51,1,1,4,2,616,1,0.616,1,-0.851,0.851
51,1,1,4,2,557,1,0.557,1,-0.851,0.851
51,0,0,1,1,573,0,-0.573,1,-0.851,0.851
51,0,1,3,1,624,1,0.624,1,-0.851,0.851
51,0,0,1,1,624,0,-0.624,1,-0.851,0.851
51,1,0,2,2,643,0,-0.643,1,-0.851,0.851
51,0,0,1,1,NaN,NaN,NaN,0,-0.851,0.851
51,1,0,2,2,707,0,-0.707,1,-0.851,0.851
51,0,1,3,1,594,1,0.594,1,-0.851,0.851
51,1,1,4,2,637,1,0.637,1,-0.851,0.851
51,1,0,2,2,556,0,-0.556,1,-0.851,0.851
51,0,1,3,1,752,1,0.752,1,-0.851,0.851
51,0,0,1,1,564,0,-0.564,1,-0.851,0.851
51,1,1,4,2,538,1,0.538,1,-0.851,0.851
51,1,0,2,2,792,0,-0.792,1,-0.851,0.851
51,1,0,2,2,814,0,-0.814,1,-0.851,0.851
51,1,1,4,2,575,1,0.575,1,-0.851,0.851
51,1,1,4,2,624,1,0.624,1,-0.851,0.851
51,1,1,4,2,753,1,0.753,1,-0.851,0.851
51,0,1,3,1,674,1,0.674,1,-0.851,0.851
51,1,0,2,2,587,0,-0.587,1,-0.851,0.851
51,1,0,2,2,674,0,-0.674,1,-0.851,0.851
51,1,0,2,2,648,0,-0.648,1,-0.851,0.851
51,1,1,4,2,533,1,0.533,1,-0.851,0.851
51,1,1,4,2,577,1,0.577,1,-0.851,0.851
51,1,0,2,2,723,0,-0.723,1,-0.851,0.851
51,0,1,3,1,NaN,NaN,NaN,2,-0.851,0.851
51,1,1,4,2,511,1,0.511,1,-0.851,0.851
51,0,1,3,1,497,1,0.497,1,-0.851,0.851
51,1,0,2,2,645,0,-0.645,1,-0.851,0.851
51,1,0,2,2,767,0,-0.767,1,-0.851,0.851
51,1,0,2,2,623,0,-0.623,1,-0.851,0.851
51,0,0,1,1,729,0,-0.729,1,-0.851,0.851
51,0,0,1,1,587,0,-0.587,1,-0.851,0.851
51,1,0,2,2,749,0,-0.749,1,-0.851,0.851
51,1,1,4,2,688,1,0.688,1,-0.851,0.851
51,0,0,1,1,661,0,-0.661,1,-0.851,0.851
51,0,1,3,1,580,1,0.58,1,-0.851,0.851
51,1,1,4,2,719,1,0.719,1,-0.851,0.851
51,1,1,4,2,495,1,0.495,1,-0.851,0.851
51,1,1,4,2,597,1,0.597,1,-0.851,0.851
51,1,0,2,2,687,0,-0.687,1,-0.851,0.851
51,0,1,3,1,778,1,0.778,1,-0.851,0.851
51,1,0,2,2,639,0,-0.639,1,-0.851,0.851
51,0,1,3,1,534,1,0.534,1,-0.851,0.851
51,1,1,4,2,441,1,0.441,1,-0.851,0.851
51,1,0,2,2,736,0,-0.736,1,-0.851,0.851
51,1,1,4,2,540,1,0.54,1,-0.851,0.851
51,0,1,3,1,653,1,0.653,1,-0.851,0.851
51,1,1,4,2,664,1,0.664,1,-0.851,0.851
51,0,1,3,1,473,1,0.473,1,-0.851,0.851
51,1,0,2,2,627,0,-0.627,1,-0.851,0.851
51,1,0,2,2,514,0,-0.514,1,-0.851,0.851
51,0,0,1,1,617,0,-0.617,1,-0.851,0.851
51,1,1,4,2,501,1,0.501,1,-0.851,0.851
51,0,0,1,1,611,1,0.611,1,-0.851,0.851
51,0,0,1,1,594,0,-0.594,1,-0.851,0.851
51,0,0,1,1,643,0,-0.643,1,-0.851,0.851
51,0,1,3,1,447,0,-0.447,1,-0.851,0.851
51,0,0,1,1,667,0,-0.667,1,-0.851,0.851
51,0,1,3,1,605,1,0.605,1,-0.851,0.851
51,0,0,1,1,676,0,-0.676,1,-0.851,0.851
51,1,0,2,2,666,0,-0.666,1,-0.851,0.851
51,1,1,4,2,684,1,0.684,1,-0.851,0.851
51,0,0,1,1,534,0,-0.534,1,-0.851,0.851
51,1,1,4,2,519,1,0.519,1,-0.851,0.851
51,1,1,4,2,676,1,0.676,1,-0.851,0.851
51,1,1,4,2,523,1,0.523,1,-0.851,0.851
51,1,1,4,2,644,1,0.644,1,-0.851,0.851
51,1,0,2,2,769,0,-0.769,1,-0.851,0.851
51,1,0,2,2,790,0,-0.79,1,-0.851,0.851
51,0,0,1,1,637,0,-0.637,1,-0.851,0.851
51,0,0,1,1,639,0,-0.639,1,-0.851,0.851
51,0,1,3,1,536,1,0.536,1,-0.851,0.851
51,0,1,3,1,659,1,0.659,1,-0.851,0.851
51,0,1,3,1,641,1,0.641,1,-0.851,0.851
51,0,0,1,1,538,1,0.538,1,-0.851,0.851
51,0,0,1,1,702,0,-0.702,1,-0.851,0.851
51,0,1,3,1,NaN,NaN,NaN,2,-0.851,0.851
51,0,0,1,1,701,0,-0.701,1,-0.851,0.851
51,0,0,1,1,614,0,-0.614,1,-0.851,0.851
51,0,1,3,1,619,1,0.619,1,-0.851,0.851
51,0,0,1,1,666,0,-0.666,1,-0.851,0.851
51,0,0,1,1,499,0,-0.499,1,-0.851,0.851
51,0,1,3,1,636,1,0.636,1,-0.851,0.851
51,0,1,3,1,454,1,0.454,1,-0.851,0.851
52,1,0,2,2,744,0,-0.744,1,-0.851,0.851
52,1,0,2,2,738,0,-0.738,1,-0.851,0.851
52,1,0,2,2,660,0,-0.66,1,-0.851,0.851
52,0,1,3,1,793,1,0.793,1,-0.851,0.851
52,0,1,3,1,675,1,0.675,1,-0.851,0.851
52,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
52,0,1,3,1,546,1,0.546,1,-0.851,0.851
52,1,1,4,2,648,1,0.648,1,-0.851,0.851
52,1,0,2,2,645,0,-0.645,1,-0.851,0.851
52,1,1,4,2,611,1,0.611,1,-0.851,0.851
52,0,0,1,1,680,0,-0.68,1,-0.851,0.851
52,1,0,2,2,733,0,-0.733,1,-0.851,0.851
52,0,0,1,1,NaN,NaN,NaN,0,-0.851,0.851
52,1,1,4,2,606,1,0.606,1,-0.851,0.851
52,1,1,4,2,490,1,0.49,1,-0.851,0.851
52,1,0,2,2,615,0,-0.615,1,-0.851,0.851
52,1,0,2,2,845,0,-0.845,1,-0.851,0.851
52,1,1,4,2,544,1,0.544,1,-0.851,0.851
52,0,0,1,1,589,0,-0.589,1,-0.851,0.851
52,0,0,1,1,542,0,-0.542,1,-0.851,0.851
52,0,1,3,1,574,1,0.574,1,-0.851,0.851
52,0,0,1,1,661,0,-0.661,1,-0.851,0.851
52,0,0,1,1,NaN,NaN,NaN,0,-0.851,0.851
52,0,1,3,1,513,1,0.513,1,-0.851,0.851
52,0,1,3,1,516,1,0.516,1,-0.851,0.851
52,1,1,4,2,444,1,0.444,1,-0.851,0.851
52,1,1,4,2,535,1,0.535,1,-0.851,0.851
52,0,0,1,1,738,0,-0.738,1,-0.851,0.851
52,0,0,1,1,544,0,-0.544,1,-0.851,0.851
52,1,1,4,2,463,1,0.463,1,-0.851,0.851
52,1,0,2,2,584,0,-0.584,1,-0.851,0.851
52,0,0,1,1,680,0,-0.68,1,-0.851,0.851
52,1,1,4,2,670,1,0.67,1,-0.851,0.851
52,0,0,1,1,843,0,-0.843,1,-0.851,0.851
52,1,1,4,2,438,1,0.438,1,-0.851,0.851
52,0,1,3,1,713,1,0.713,1,-0.851,0.851
52,0,0,1,1,703,0,-0.703,1,-0.851,0.851
52,0,1,3,1,510,1,0.51,1,-0.851,0.851
52,0,1,3,1,545,1,0.545,1,-0.851,0.851
52,1,1,4,2,509,1,0.509,1,-0.851,0.851
52,1,0,2,2,505,0,-0.505,1,-0.851,0.851
52,1,1,4,2,556,1,0.556,1,-0.851,0.851
52,0,1,3,1,603,1,0.603,1,-0.851,0.851
52,0,1,3,1,632,1,0.632,1,-0.851,0.851
52,1,1,4,2,634,1,0.634,1,-0.851,0.851
52,1,1,4,2,590,1,0.59,1,-0.851,0.851
52,0,0,1,1,579,0,-0.579,1,-0.851,0.851
52,0,0,1,1,828,0,-0.828,1,-0.851,0.851
52,0,1,3,1,679,1,0.679,1,-0.851,0.851
52,0,0,1,1,732,0,-0.732,1,-0.851,0.851
52,0,0,1,1,746,0,-0.746,1,-0.851,0.851
52,0,1,3,1,581,1,0.581,1,-0.851,0.851
52,0,0,1,1,694,0,-0.694,1,-0.851,0.851
52,0,1,3,1,527,1,0.527,1,-0.851,0.851
52,1,1,4,2,492,1,0.492,1,-0.851,0.851
52,1,1,4,2,547,1,0.547,1,-0.851,0.851
52,1,0,2,2,641,0,-0.641,1,-0.851,0.851
52,0,0,1,1,655,0,-0.655,1,-0.851,0.851
52,1,1,4,2,638,1,0.638,1,-0.851,0.851
52,0,1,3,1,673,1,0.673,1,-0.851,0.851
52,0,0,1,1,638,0,-0.638,1,-0.851,0.851
52,0,0,1,1,613,0,-0.613,1,-0.851,0.851
52,0,1,3,1,642,1,0.642,1,-0.851,0.851
52,1,0,2,2,621,0,-0.621,1,-0.851,0.851
52,0,1,3,1,688,1,0.688,1,-0.851,0.851
52,0,1,3,1,557,1,0.557,1,-0.851,0.851
52,1,0,2,2,561,0,-0.561,1,-0.851,0.851
52,0,1,3,1,613,1,0.613,1,-0.851,0.851
52,0,0,1,1,600,0,-0.6,1,-0.851,0.851
52,1,0,2,2,757,0,-0.757,1,-0.851,0.851
52,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
52,1,1,4,2,523,1,0.523,1,-0.851,0.851
52,1,0,2,2,570,0,-0.57,1,-0.851,0.851
52,1,1,4,2,518,1,0.518,1,-0.851,0.851
52,1,1,4,2,663,1,0.663,1,-0.851,0.851
52,0,1,3,1,587,1,0.587,1,-0.851,0.851
