,index,Brain,BrainRegion,BregmanRegion,Cohort,Date,VOID_PERCENTAGE,Cfos_Counts,counts_per_area,rat_ID,group,surgery,stimulus
1324,421,4,TE2,n6.30,5,13-07-18,7.223135064081521,299.0,511.7158145532985,28,Lesion_Novel,Lesion,Novel
1325,422,4,V2C,n6.30,5,13-07-18,3.879007244520267,682.0,1126.5837191463738,28,Lesion_Novel,Lesion,Novel
1326,423,4,DPC,2.70,5,13-07-18,2.1234993299969944,439.0,712.1695981309389,28,Lesion_Novel,Lesion,Novel
1327,424,4,PRL,2.70,5,13-07-18,1.7565017638854539,749.0,1210.5294041242996,28,Lesion_Novel,Lesion,Novel
1328,425,4,ACC,2.70,5,13-07-18,0.5986271775097664,589.0,940.8497114466464,28,Lesion_Novel,Lesion,Novel
1329,426,4,M2C,2.70,5,13-07-18,0.48705116635217705,436.0,695.671540882269,28,Lesion_Novel,Lesion,Novel
1330,427,4,IFC,2.70,5,13-07-18,0.13290671917302482,437.0,694.7944987542988,28,Lesion_Novel,Lesion,Novel
1331,428,4,PRL,2.70,5,13-07-18,0.9987146881067508,665.0,1066.5424753270909,28,Lesion_Novel,Lesion,Novel
1332,429,4,PRL,2.70,5,13-07-18,0.5291656411518557,704.0,1123.7617404408618,28,Lesion_Novel,Lesion,Novel
1333,430,4,ACC,2.70,5,13-07-18,0.31585856099764503,734.0,1169.14218468023,28,Lesion_Novel,Lesion,Novel
1334,431,4,M2C,2.70,5,13-07-18,2.8733557579238242,557.0,910.5717132441099,28,Lesion_Novel,Lesion,Novel
1335,432,4,DPC,2.70,5,13-07-18,3.1276834304153978,561.0,919.5186020580954,28,Lesion_Novel,Lesion,Novel
1336,433,4,IFC,2.70,5,13-07-18,0.8647140864714122,472.0,755.981345204675,28,Lesion_Novel,Lesion,Novel
1337,434,4,PRL,2.70,5,13-07-18,2.9920420050865633,620.0,1014.8028315947593,28,Lesion_Novel,Lesion,Novel
1338,435,4,VOC,4.20,5,13-07-18,2.301255230125557,591.0,960.4966193679652,28,Lesion_Novel,Lesion,Novel
1339,436,4,MOC,4.20,5,13-07-18,5.020920502092159,651.0,1088.3043774472853,28,Lesion_Novel,Lesion,Novel
1340,437,4,PRL,4.20,5,13-07-18,1.7034484644625232,486.0,785.046408142652,28,Lesion_Novel,Lesion,Novel
1341,438,4,M2C,4.20,5,13-07-18,2.1639729811031683,342.0,555.0404587466057,28,Lesion_Novel,Lesion,Novel
1342,439,4,DPC,2.70,5,13-07-18,1.284218010774744,658.0,1058.3678702125071,28,Lesion_Novel,Lesion,Novel
1343,440,4,PRL,2.70,5,13-07-18,0.0,731.0,1160.685932041918,28,Lesion_Novel,Lesion,Novel
1344,441,4,ACC,2.70,5,13-07-18,1.2404627122815586,685.0,1101.308189460424,28,Lesion_Novel,Lesion,Novel
1345,442,4,M2C,2.70,5,13-07-18,2.530423605983504,502.0,817.7715212150745,28,Lesion_Novel,Lesion,Novel
1346,443,4,IFC,2.70,5,13-07-18,0.4968961085131458,680.0,1085.099661752662,28,Lesion_Novel,Lesion,Novel
1347,444,4,PRL,2.70,5,13-07-18,0.0,658.0,1044.776119402985,28,Lesion_Novel,Lesion,Novel
1348,445,4,PRL,2.70,5,13-07-18,3.1955041430798214,692.0,1135.031489875204,28,Lesion_Novel,Lesion,Novel
1349,446,4,ACC,2.70,5,13-07-18,5.459293898870644,386.0,648.284751801419,28,Lesion_Novel,Lesion,Novel
1350,447,4,M2C,2.70,5,13-07-18,1.0411026335220148,307.0,492.58464707760385,28,Lesion_Novel,Lesion,Novel
1351,448,4,DPC,2.70,5,13-07-18,4.021111931523057,554.0,916.4977311533663,28,Lesion_Novel,Lesion,Novel
1352,449,4,IFC,2.70,5,13-07-18,0.37957721442831016,704.0,1122.0743178615933,28,Lesion_Novel,Lesion,Novel
1353,450,4,PRL,2.70,5,13-07-18,1.0279760439740642,626.0,1004.2902012004851,28,Lesion_Novel,Lesion,Novel
1354,451,4,VOC,4.20,5,13-07-18,15.714129663007302,698.0,1314.9159415158665,28,Lesion_Novel,Lesion,Novel
1355,452,4,PRL,4.20,5,13-07-18,6.5243869135397885,708.0,1202.6306807879337,28,Lesion_Novel,Lesion,Novel
1356,453,4,M2C,4.20,5,13-07-18,5.406630618821363,474.0,795.6370348686619,28,Lesion_Novel,Lesion,Novel
1357,457,4,PRH,n6.30,5,13-07-18,24.170700358246176,89.0,186.35897172724376,28,Lesion_Novel,Lesion,Novel
1358,458,4,TE2,n6.30,5,13-07-18,8.918697185987037,178.0,310.30452730546915,28,Lesion_Novel,Lesion,Novel
1359,459,4,V2C,n6.30,5,13-07-18,7.665082746190107,718.0,1234.684009543781,28,Lesion_Novel,Lesion,Novel
1360,460,4,V2C,n6.30,5,13-07-18,1.47234381217667,733.0,1181.253658494042,28,Lesion_Novel,Lesion,Novel
1361,461,4,PRH,n6.30,5,13-07-18,14.949931588615918,279.0,520.8670437856937,28,Lesion_Novel,Lesion,Novel
1362,462,4,TE2,n6.30,5,13-07-18,4.118583366494203,443.0,733.6123399023037,28,Lesion_Novel,Lesion,Novel
1363,466,4,DDG,n2.56,5,13-07-18,7.14399167488206,75.0,128.24740810218108,28,Lesion_Novel,Lesion,Novel
1364,467,4,DCA1,n2.56,5,13-07-18,6.674060685726832,57.0,96.97724219281584,28,Lesion_Novel,Lesion,Novel
1365,468,4,DCA3,n2.56,5,13-07-18,7.053894183371451,91.0,155.45601735115312,28,Lesion_Novel,Lesion,Novel
1366,469,4,V2C,n4.80,5,13-07-18,2.7532907313343635,821.0,1340.4961983581334,28,Lesion_Novel,Lesion,Novel
1367,471,4,IDG,n4.80,5,13-07-18,1.3015456879130538,164.0,263.83404769547917,28,Lesion_Novel,Lesion,Novel
1368,472,4,ICA1,n4.80,5,13-07-18,4.638702277568444,136.0,226.44571111073444,28,Lesion_Novel,Lesion,Novel
1369,473,4,VDG,n4.80,5,13-07-18,2.973947239062843,313.0,512.2162090676833,28,Lesion_Novel,Lesion,Novel
1370,474,4,VCA1,n4.80,5,13-07-18,5.871387358175859,183.0,308.69299596424554,28,Lesion_Novel,Lesion,Novel
1371,475,4,VCA3,n4.80,5,13-07-18,0.0,213.0,338.20260400127023,28,Lesion_Novel,Lesion,Novel
1372,476,4,ICA3,n4.80,5,13-07-18,2.3250471736812055,148.0,240.58904538290403,28,Lesion_Novel,Lesion,Novel
1373,477,4,VCA1,n4.80,5,13-07-18,0.3117565017638884,248.0,395.0072626656543,28,Lesion_Novel,Lesion,Novel
1374,478,4,DCA1,n2.56,5,13-07-18,4.150190062077872,106.0,175.5949221843493,28,Lesion_Novel,Lesion,Novel
1375,479,4,DDG,n2.56,5,13-07-18,12.271173462411321,177.0,320.3526270668644,28,Lesion_Novel,Lesion,Novel
1376,480,4,DCA3,n2.56,5,13-07-18,6.699756611151986,163.0,277.3972628272901,28,Lesion_Novel,Lesion,Novel
1377,481,4,PRH,n6.30,5,13-07-18,19.25916810238728,194.0,381.5099366237811,28,Lesion_Novel,Lesion,Novel
1378,482,4,TE2,n6.30,5,13-07-18,3.4060765170782736,367.0,603.2726008928188,28,Lesion_Novel,Lesion,Novel
1379,483,4,V2C,n6.30,5,13-07-18,15.623736959964896,244.0,459.1629983040084,28,Lesion_Novel,Lesion,Novel
1380,484,4,V2C,n6.30,5,13-07-18,6.048002442095575,392.0,662.4870486983898,28,Lesion_Novel,Lesion,Novel
1381,485,4,TE2,n6.30,5,13-07-18,13.245426662284885,391.0,715.6187694511544,28,Lesion_Novel,Lesion,Novel
1382,486,4,PRH,n6.30,5,13-07-18,16.743893087961556,164.0,312.77000172440154,28,Lesion_Novel,Lesion,Novel
1383,487,4,TE2,n6.30,5,13-07-18,10.656602948013427,195.0,346.55286509256314,28,Lesion_Novel,Lesion,Novel
1384,488,4,V2C,n6.30,5,13-07-18,6.297481335630448,538.0,911.6504585668469,28,Lesion_Novel,Lesion,Novel
1385,493,5,VOC,4.20,5,12-07-18,0.2584297317253347,305.0,485.5354921090663,29,Lesion_Familiar,Lesion,Familiar
1386,494,5,MOC,4.20,5,12-07-18,0.21549484507889816,360.0,572.8444852677952,29,Lesion_Familiar,Lesion,Familiar
1387,495,5,PRL,4.20,5,12-07-18,0.5392840539284036,228.0,363.98258885084044,29,Lesion_Familiar,Lesion,Familiar
1388,496,5,M2C,4.20,5,12-07-18,0.0,136.0,215.94156875198476,29,Lesion_Familiar,Lesion,Familiar
1389,498,5,VOC,4.20,5,12-07-18,1.3873164328492673,250.0,402.5358592708057,29,Lesion_Familiar,Lesion,Familiar
1390,499,5,MOC,4.20,5,12-07-18,0.0,275.0,436.64655446173384,29,Lesion_Familiar,Lesion,Familiar
1391,500,5,PRL,4.20,5,12-07-18,0.7873219022616034,170.0,272.069019923104,29,Lesion_Familiar,Lesion,Familiar
1392,501,5,M2C,4.20,5,12-07-18,0.7443870156151637,134.0,214.36163764388968,29,Lesion_Familiar,Lesion,Familiar
1393,503,5,IFC,2.70,5,12-07-18,7.404763858123473,182.0,312.09016879470533,29,Lesion_Familiar,Lesion,Familiar
1394,504,5,PRL,2.70,5,12-07-18,0.0,297.0,471.5782788186726,29,Lesion_Familiar,Lesion,Familiar
1395,505,5,PRL,2.70,5,12-07-18,4.207892361965805,250.0,414.38843234035016,29,Lesion_Familiar,Lesion,Familiar
1396,506,5,ACC,2.70,5,12-07-18,1.6864932862963704,136.0,219.64588180220542,29,Lesion_Familiar,Lesion,Familiar
1397,507,5,M2C,2.70,5,12-07-18,0.0,128.0,203.23912353127977,29,Lesion_Familiar,Lesion,Familiar
1398,508,5,LENT,n8.30,5,12-07-18,8.700510768660704,238.0,413.91003224392284,29,Lesion_Familiar,Lesion,Familiar
1399,509,5,PSTC,n8.30,5,12-07-18,1.857191917099519,228.0,368.8703185304183,29,Lesion_Familiar,Lesion,Familiar
1400,510,5,LENT,n8.30,5,12-07-18,21.773444753945952,250.0,507.4381863019005,29,Lesion_Familiar,Lesion,Familiar
1401,511,5,PSTC,n8.30,5,12-07-18,2.902397727893365,205.0,335.22986269875395,29,Lesion_Familiar,Lesion,Familiar
1402,513,5,PSTC,n7.30,5,12-07-18,4.443311878515579,194.0,322.3576524653948,29,Lesion_Familiar,Lesion,Familiar
1403,516,5,PRL,2.70,5,12-07-18,2.7770495384783467,282.0,460.5509212632496,29,Lesion_Familiar,Lesion,Familiar
1404,518,5,DPC,2.70,5,12-07-18,7.795892730351262,215.0,370.2418747009761,29,Lesion_Familiar,Lesion,Familiar
1405,520,5,VOC,4.20,5,12-07-18,1.373369431454584,305.0,491.02430169993784,29,Lesion_Familiar,Lesion,Familiar
1406,521,5,MOC,4.20,5,12-07-18,0.17638854705062315,430.0,683.9628627688969,29,Lesion_Familiar,Lesion,Familiar
1407,522,5,PRL,4.20,5,12-07-18,0.0,253.0,401.71483010479517,29,Lesion_Familiar,Lesion,Familiar
1408,523,5,M2C,4.20,5,12-07-18,0.8242404353652294,141.0,225.74124765741576,29,Lesion_Familiar,Lesion,Familiar
1409,525,5,PRL,4.20,5,12-07-18,2.554762490770324,547.0,891.3002976501947,29,Lesion_Familiar,Lesion,Familiar
1410,526,5,M2C,4.20,5,12-07-18,6.744332321492027,341.0,580.5992718846112,29,Lesion_Familiar,Lesion,Familiar
1411,527,5,DDG,n2.56,5,12-07-18,2.374271884486016,145.0,235.8310909116703,29,Lesion_Familiar,Lesion,Familiar
1412,528,5,DCA1,n2.56,5,12-07-18,6.8529001558781975,97.0,165.34830237204366,29,Lesion_Familiar,Lesion,Familiar
1413,529,5,DDG,n2.56,5,12-07-18,4.821560423332508,141.0,235.2219662464487,29,Lesion_Familiar,Lesion,Familiar
1414,531,5,MOC,4.20,5,12-07-18,6.529384417644423,220.0,373.7187793115675,29,Lesion_Familiar,Lesion,Familiar
1415,533,5,PRH,n6.30,5,12-07-18,19.630267727732562,175.0,345.73462091624094,29,Lesion_Familiar,Lesion,Familiar
1416,534,5,TE2,n6.30,5,12-07-18,5.450542839171774,429.0,720.4363149347753,29,Lesion_Familiar,Lesion,Familiar
1417,535,5,V2C,n6.30,5,12-07-18,2.2172997511418133,479.0,777.8051799081833,29,Lesion_Familiar,Lesion,Familiar
1418,537,5,LENT,n8.30,5,12-07-18,12.594352504232958,231.0,419.6331887657709,29,Lesion_Familiar,Lesion,Familiar
1419,538,5,PSTC,n8.30,5,12-07-18,13.419083510841398,247.0,452.9727936506367,29,Lesion_Familiar,Lesion,Familiar
1420,539,5,TE2,n6.30,5,12-07-18,2.8862088768561445,156.0,255.05922376118284,29,Lesion_Familiar,Lesion,Familiar
1421,540,5,V2C,n6.30,5,12-07-18,4.589286395674039,407.0,677.3211059749012,29,Lesion_Familiar,Lesion,Familiar
1422,542,5,TE2,n6.30,5,12-07-18,0.0,174.0,276.27818355033344,29,Lesion_Familiar,Lesion,Familiar
1423,543,5,V2C,n6.30,5,12-07-18,1.7163689988530442,440.0,710.8350393878113,29,Lesion_Familiar,Lesion,Familiar
1424,544,5,V2C,n6.30,5,12-07-18,6.137501025514897,313.0,529.4800103235892,29,Lesion_Familiar,Lesion,Familiar
1425,545,5,LENT,n8.30,5,12-07-18,7.293407613741635,420.0,719.3429905270266,29,Lesion_Familiar,Lesion,Familiar
1426,546,5,PSTC,n8.30,5,12-07-18,6.159539024523493,201.0,340.0973661602286,29,Lesion_Familiar,Lesion,Familiar
1427,550,5,ICA1,n4.80,5,12-07-18,15.187066470041751,59.0,110.45548079009522,29,Lesion_Familiar,Lesion,Familiar
1428,555,5,VCA1,n4.80,5,12-07-18,13.390642630922224,82.0,150.33025006454045,29,Lesion_Familiar,Lesion,Familiar
1429,562,5,V2C,n4.80,5,12-07-18,0.5581954230160052,300.0,479.0155385883727,29,Lesion_Familiar,Lesion,Familiar
1430,563,5,V2C,n4.80,5,12-07-18,3.7443333879513143,289.0,476.72604611158386,29,Lesion_Familiar,Lesion,Familiar
1431,564,5,DPC,2.70,5,12-07-18,3.226679793256205,215.0,352.76067264937865,29,Lesion_Familiar,Lesion,Familiar
1432,565,5,PRL,2.70,5,12-07-18,0.6902398337298785,247.0,394.9138488831739,29,Lesion_Familiar,Lesion,Familiar
1433,566,5,ACC,2.70,5,12-07-18,0.2524133781825135,223.0,354.9766691294609,29,Lesion_Familiar,Lesion,Familiar
1434,567,5,M2C,2.70,5,12-07-18,0.0,102.0,161.95617656398855,29,Lesion_Familiar,Lesion,Familiar
1435,568,5,IFC,2.70,5,12-07-18,0.24256843602154943,220.0,350.166637304967,29,Lesion_Familiar,Lesion,Familiar
1436,569,5,PRL,2.70,5,12-07-18,4.199141302267142,199.0,329.8230612545794,29,Lesion_Familiar,Lesion,Familiar
1437,570,5,PRL,2.70,5,12-07-18,0.9784778625536663,194.0,311.0781272121129,29,Lesion_Familiar,Lesion,Familiar
1438,571,5,ACC,2.70,5,12-07-18,0.2548746137227583,178.0,283.35159745016426,29,Lesion_Familiar,Lesion,Familiar
1439,572,5,M2C,2.70,5,12-07-18,1.839089889791271,198.0,320.27567680401154,29,Lesion_Familiar,Lesion,Familiar
1440,573,5,DPC,2.70,5,12-07-18,0.6828561271091718,211.0,337.33047450989125,29,Lesion_Familiar,Lesion,Familiar
1441,574,5,IFC,2.70,5,12-07-18,2.744277627368923,294.0,479.9870387804301,29,Lesion_Familiar,Lesion,Familiar
1442,575,5,PRL,2.70,5,12-07-18,1.6400032816473846,257.0,414.8699332347661,29,Lesion_Familiar,Lesion,Familiar
1443,588,5,TE2,n4.80,5,12-07-18,17.15699948040587,155.0,297.0798674692485,29,Lesion_Familiar,Lesion,Familiar
1444,589,5,DSUB,n4.80,5,12-07-18,6.790548855525562,57.0,97.09843914566196,29,Lesion_Familiar,Lesion,Familiar
1445,591,5,VSUB,n4.80,5,12-07-18,9.418318859577079,37.0,64.85727401623964,29,Lesion_Familiar,Lesion,Familiar
1446,592,5,PRH,n4.80,5,12-07-18,22.268829537385738,131.0,267.5921888878355,29,Lesion_Familiar,Lesion,Familiar
1447,594,5,DDG,n2.56,5,12-07-18,6.903826131513502,173.0,295.06086714776285,29,Lesion_Familiar,Lesion,Familiar
1448,596,5,DCA3,n2.56,5,12-07-18,6.381065037149408,221.0,374.8227314925337,29,Lesion_Familiar,Lesion,Familiar
1449,597,5,DDG,n2.56,5,12-07-18,5.020100090245232,100.0,167.17280751998874,29,Lesion_Familiar,Lesion,Familiar
1450,598,5,DCA3,n2.56,5,12-07-18,4.681543468154272,113.0,188.23430977663105,29,Lesion_Familiar,Lesion,Familiar
1451,600,5,PRH,n6.30,5,12-07-18,22.189952689583304,244.0,497.9107359823391,29,Lesion_Familiar,Lesion,Familiar
1452,601,5,TE2,n6.30,5,12-07-18,4.120381764979429,304.0,503.436420870607,29,Lesion_Familiar,Lesion,Familiar
1453,603,5,PRH,n6.30,5,12-07-18,18.115407722977544,220.0,426.5970359693769,29,Lesion_Familiar,Lesion,Familiar
1454,604,5,TE2,n6.30,5,12-07-18,1.9181823147085815,287.0,464.6123339138822,29,Lesion_Familiar,Lesion,Familiar
1455,605,5,V2C,n6.30,5,12-07-18,3.472062919875449,570.0,937.6034020326982,29,Lesion_Familiar,Lesion,Familiar
1456,606,5,DDG,n2.56,5,12-07-18,11.3837613148467,99.0,177.38595311488905,29,Lesion_Familiar,Lesion,Familiar
1457,607,5,DCA1,n2.56,5,12-07-18,0.1758416058194457,95.0,151.10724640445883,29,Lesion_Familiar,Lesion,Familiar
1458,609,5,DCA1,n2.56,5,12-07-18,1.7125457425310124,112.0,180.93278987979886,29,Lesion_Familiar,Lesion,Familiar
1459,610,5,DCA3,n2.56,5,12-07-18,2.7172428860123543,139.0,226.86958332312253,29,Lesion_Familiar,Lesion,Familiar
1460,611,5,LENT,n7.30,5,12-07-18,0.2422949654059639,333.0,530.0235025740503,29,Lesion_Familiar,Lesion,Familiar
1461,612,5,LENT,n7.30,5,12-07-18,7.168485246260305,436.0,745.7416442733777,29,Lesion_Familiar,Lesion,Familiar
1462,613,5,PSTC,n7.30,5,12-07-18,6.913610632537211,177.0,301.9148152783896,29,Lesion_Familiar,Lesion,Familiar
1463,614,5,PSTC,n7.30,5,12-07-18,0.5404771898456806,322.0,514.0517526001817,29,Lesion_Familiar,Lesion,Familiar
1464,615,6,PRH,n6.30,5,12-07-18,8.92703042219682,177.0,308.58947699954524,30,Sham_Familiar,Sham,Familiar
1465,616,6,TE2,n6.30,5,12-07-18,2.6921186301819264,105.0,171.3320557130784,30,Sham_Familiar,Sham,Familiar
1466,617,6,V2C,n6.30,5,12-07-18,3.587306789010926,445.0,732.8635803746844,30,Sham_Familiar,Sham,Familiar
1467,618,6,V2C,n6.30,5,12-07-18,18.371838986291106,685.0,1332.4407392201347,30,Sham_Familiar,Sham,Familiar
1468,619,6,TE2,n6.30,5,12-07-18,5.864845270347684,232.0,391.3213001650368,30,Sham_Familiar,Sham,Familiar
1469,620,6,PRH,n6.30,5,12-07-18,9.44540444483207,231.0,405.04085242631754,30,Sham_Familiar,Sham,Familiar
1470,622,6,IDG,n4.80,5,12-07-18,1.1142061281337337,113.0,181.44369551702087,30,Sham_Familiar,Sham,Familiar
1471,624,6,ICA3,n4.80,5,12-07-18,1.2199524161129252,116.0,186.4601811856856,30,Sham_Familiar,Sham,Familiar
1472,626,6,VCA3,n4.80,5,12-07-18,1.1872691989617685,120.0,192.8260425210036,30,Sham_Familiar,Sham,Familiar
1473,627,6,VCA1,n4.80,5,12-07-18,11.751494965903483,166.0,298.67445145704266,30,Sham_Familiar,Sham,Familiar
1474,628,6,IDG,n4.80,5,12-07-18,8.904090884264635,65.0,113.29528232393544,30,Sham_Familiar,Sham,Familiar
1475,631,6,VCA1,n4.80,5,12-07-18,1.1428244362193358,107.0,171.85925438191,30,Sham_Familiar,Sham,Familiar
1476,632,6,VDG,n4.80,5,12-07-18,9.073193099100216,71.0,123.98346007753756,30,Sham_Familiar,Sham,Familiar
1477,635,6,V2C,n4.80,5,12-07-18,1.2965456339364134,704.0,1132.4985397941332,30,Sham_Familiar,Sham,Familiar
1478,641,6,DPC,2.70,5,12-07-18,6.070227254081473,184.0,311.03688589399843,30,Sham_Familiar,Sham,Familiar
1479,643,6,PRL,2.70,5,12-07-18,0.0,324.0,514.4490314385519,30,Sham_Familiar,Sham,Familiar
1480,645,6,VOC,4.20,5,12-07-18,1.0610578416889893,420.0,674.0302246409182,30,Sham_Familiar,Sham,Familiar
1481,646,6,MOC,4.20,5,12-07-18,2.1818052973850404,342.0,555.1416429592126,30,Sham_Familiar,Sham,Familiar
1482,649,6,LENT,n8.30,5,12-07-18,2.0198539666913002,265.0,429.44261156011225,30,Sham_Familiar,Sham,Familiar
1483,650,6,LENT,n7.30,5,12-07-18,0.3659036836491962,331.0,527.4937902160901,30,Sham_Familiar,Sham,Familiar
1484,651,6,LENT,n7.30,5,12-07-18,4.74635600404739,372.0,620.0956498712842,30,Sham_Familiar,Sham,Familiar
1485,652,6,PSTC,n7.30,5,12-07-18,3.1301446659556658,195.0,319.6268861835176,30,Sham_Familiar,Sham,Familiar
1486,653,6,DPC,2.70,5,12-07-18,1.0826701670905308,501.0,804.1974376890151,30,Sham_Familiar,Sham,Familiar
1487,654,6,PRL,2.70,5,12-07-18,0.7889627259550903,520.0,832.2248834725456,30,Sham_Familiar,Sham,Familiar
1488,655,6,ACC,2.70,5,12-07-18,0.0,615.0,976.5004763416957,30,Sham_Familiar,Sham,Familiar
1489,656,6,IFC,2.70,5,12-07-18,0.6620723603248786,515.0,823.1698914124415,30,Sham_Familiar,Sham,Familiar
1490,657,6,PRL,2.70,5,12-07-18,1.2068258265649223,478.0,768.2424502372209,30,Sham_Familiar,Sham,Familiar
1491,658,6,PRL,2.70,5,12-07-18,0.16271501627150212,441.0,701.3635165514413,30,Sham_Familiar,Sham,Familiar
1492,659,6,ACC,2.70,5,12-07-18,0.0,444.0,704.9857097491267,30,Sham_Familiar,Sham,Familiar
1493,660,6,M2C,2.70,5,12-07-18,0.552684114091938,268.0,427.89683271272276,30,Sham_Familiar,Sham,Familiar
1494,661,6,DPC,2.70,5,12-07-18,0.4432958678590035,441.0,703.3401707050905,30,Sham_Familiar,Sham,Familiar
1495,662,6,IFC,2.70,5,12-07-18,2.805261574643809,626.0,1022.6544714491035,30,Sham_Familiar,Sham,Familiar
1496,663,6,PRL,2.70,5,12-07-18,0.0,594.0,943.1565576373451,30,Sham_Familiar,Sham,Familiar
1497,665,6,ICA1,n4.80,5,12-07-18,2.52416844174998,81.0,131.94271421299067,30,Sham_Familiar,Sham,Familiar
1498,667,6,ICA3,n4.80,5,12-07-18,1.5814805699127645,73.0,117.7723596231001,30,Sham_Familiar,Sham,Familiar
1499,668,6,VDG,n4.80,5,12-07-18,4.12693210989142,63.0,104.33770224992689,30,Sham_Familiar,Sham,Familiar
1500,670,6,VCA1,n4.80,5,12-07-18,0.29272440841869685,80.0,127.39737542059073,30,Sham_Familiar,Sham,Familiar
1501,672,6,V2C,n4.80,5,12-07-18,2.1207529068024313,626.0,1015.5026402826142,30,Sham_Familiar,Sham,Familiar
1502,673,6,LENT,n7.30,5,12-07-18,1.4827009141505216,512.0,825.1916177855185,30,Sham_Familiar,Sham,Familiar
1503,674,6,LENT,n7.30,5,12-07-18,1.0128155509160617,347.0,556.6059530983837,30,Sham_Familiar,Sham,Familiar
1504,675,6,VOC,4.20,5,12-07-18,2.232067164383113,512.0,831.5165009083211,30,Sham_Familiar,Sham,Familiar
1505,676,6,MOC,4.20,5,12-07-18,0.0,594.0,943.1565576373451,30,Sham_Familiar,Sham,Familiar
1506,677,6,PRL,4.20,5,12-07-18,1.0274291027429134,500.0,802.1442901773341,30,Sham_Familiar,Sham,Familiar
1507,678,6,M2C,4.20,5,12-07-18,2.2832061694970625,345.0,560.5924311158738,30,Sham_Familiar,Sham,Familiar
1508,679,6,VOC,4.20,5,12-07-18,0.30874832499248195,550.0,875.9977372642431,30,Sham_Familiar,Sham,Familiar
1509,680,6,MOC,4.20,5,12-07-18,1.0780211666256225,629.0,1009.6136038283306,30,Sham_Familiar,Sham,Familiar
1510,681,6,PRL,4.20,5,12-07-18,3.2947739765362356,446.0,732.2885744380354,30,Sham_Familiar,Sham,Familiar
1511,682,6,PRL,4.20,5,12-07-18,2.284300051959456,593.0,963.5798059937429,30,Sham_Familiar,Sham,Familiar
1512,683,6,VOC,4.20,5,12-07-18,0.21276013892307136,543.0,864.016752598498,30,Sham_Familiar,Sham,Familiar
1513,684,6,MOC,4.20,5,12-07-18,1.5191292695600065,564.0,909.3363832158924,30,Sham_Familiar,Sham,Familiar
1514,685,6,PRL,4.20,5,12-07-18,0.23162961139825552,590.0,938.9802914271315,30,Sham_Familiar,Sham,Familiar
1515,688,6,V2C,n6.30,5,12-07-18,1.1737396908623998,548.0,880.4517087831555,30,Sham_Familiar,Sham,Familiar
1516,689,6,PRH,n5.30,5,12-07-18,14.09494899772997,148.0,273.55229272471126,30,Sham_Familiar,Sham,Familiar
1517,690,6,TE2,n5.30,5,12-07-18,1.193152295785822,147.0,236.22596647266496,30,Sham_Familiar,Sham,Familiar
1518,691,6,DSUB,n5.30,5,12-07-18,0.2942543823666156,241.0,383.79048258785843,30,Sham_Familiar,Sham,Familiar
1519,692,6,V2C,n5.30,5,12-07-18,20.19416413706386,484.0,962.9595724960781,30,Sham_Familiar,Sham,Familiar
1520,693,6,VSUB,n5.30,5,12-07-18,4.785078376754599,64.0,106.72650886353392,30,Sham_Familiar,Sham,Familiar
1521,694,6,DSUB,n5.30,5,12-07-18,7.224862089682583,186.0,318.3308136570793,30,Sham_Familiar,Sham,Familiar
1522,695,6,V2C,n5.30,5,12-07-18,0.0,593.0,941.568751984757,30,Sham_Familiar,Sham,Familiar
1523,697,6,TE2,n5.30,5,12-07-18,0.0,238.0,377.8977453159733,30,Sham_Familiar,Sham,Familiar
1524,699,6,TE2,n6.30,5,12-07-18,5.5366213337701655,91.0,152.95907940795868,30,Sham_Familiar,Sham,Familiar
1525,700,6,V2C,n6.30,5,12-07-18,9.553013616749269,716.0,1256.9449715392898,30,Sham_Familiar,Sham,Familiar
1526,701,6,DPC,2.70,5,12-07-18,2.641606113960835,473.0,771.409678916116,30,Sham_Familiar,Sham,Familiar
1527,702,6,PRL,2.70,5,12-07-18,0.27119253852570074,563.0,896.3654586488908,30,Sham_Familiar,Sham,Familiar
1528,703,6,ACC,2.70,5,12-07-18,8.657447028874595,586.0,1018.6425517477808,30,Sham_Familiar,Sham,Familiar
1529,704,6,IFC,2.70,5,12-07-18,1.1703525230445386,580.0,931.833009639995,30,Sham_Familiar,Sham,Familiar
1530,705,6,PRL,2.70,5,12-07-18,2.8005058626648305,494.0,806.9753853556807,30,Sham_Familiar,Sham,Familiar
1531,706,6,PRL,2.70,5,12-07-18,1.027533537931515,480.0,770.0593311316479,30,Sham_Familiar,Sham,Familiar
1532,707,6,ACC,2.70,5,12-07-18,2.7830623224983455,528.0,862.3614409123135,30,Sham_Familiar,Sham,Familiar
1533,708,6,M2C,2.70,5,12-07-18,0.9970073426401974,473.0,758.5953247629946,30,Sham_Familiar,Sham,Familiar
1534,709,6,DPC,2.70,5,12-07-18,2.5579316322247836,476.0,775.63572211886,30,Sham_Familiar,Sham,Familiar
1535,710,6,IFC,2.70,5,12-07-18,4.2513178049485285,548.0,908.7514080306175,30,Sham_Familiar,Sham,Familiar
1536,711,6,PRL,2.70,5,12-07-18,0.24475467296087453,510.0,811.7677222537469,30,Sham_Familiar,Sham,Familiar
1537,712,6,DDG,n2.52,5,12-07-18,0.7833239756008418,128.0,204.84371345125456,30,Sham_Familiar,Sham,Familiar
1538,715,6,DDG,n2.52,5,12-07-18,1.356961194519665,159.0,255.9340241528382,30,Sham_Familiar,Sham,Familiar
