Subject,Context1Safe2Danger,Race012B,Object0NG1G,RaceObject,Race1W2B,RT,Resp0NS1Sh,DiffusionRT,ybin,lower,upper
66,0,0,1,3,1,NaN,NaN,NaN,2,-0.631,0.631
66,0,0,0,1,1,556,0,-0.556,1,-0.631,0.631
66,0,1,0,2,2,571,0,-0.571,1,-0.631,0.631
66,0,1,1,4,2,435,1,0.435,1,-0.631,0.631
66,0,1,1,4,2,464,1,0.464,1,-0.631,0.631
66,0,0,0,1,1,585,0,-0.585,1,-0.631,0.631
66,0,0,1,3,1,435,1,0.435,1,-0.631,0.631
66,0,0,0,1,1,495,1,0.495,1,-0.631,0.631
66,0,0,0,1,1,570,0,-0.57,1,-0.631,0.631
66,0,1,0,2,2,471,0,-0.471,1,-0.631,0.631
66,0,1,0,2,2,474,0,-0.474,1,-0.631,0.631
66,0,0,1,3,1,418,1,0.418,1,-0.631,0.631
66,0,1,1,4,2,418,1,0.418,1,-0.631,0.631
66,0,0,0,1,1,617,0,-0.617,1,-0.631,0.631
66,0,0,1,3,1,462,1,0.462,1,-0.631,0.631
66,0,0,1,3,1,430,1,0.43,1,-0.631,0.631
66,0,0,1,3,1,354,1,0.354,1,-0.631,0.631
66,0,0,0,1,1,522,0,-0.522,1,-0.631,0.631
66,0,1,1,4,2,365,1,0.365,1,-0.631,0.631
66,0,1,0,2,2,528,0,-0.528,1,-0.631,0.631
66,0,1,0,2,2,598,0,-0.598,1,-0.631,0.631
66,0,1,0,2,2,507,0,-0.507,1,-0.631,0.631
66,0,0,1,3,1,399,1,0.399,1,-0.631,0.631
66,0,0,0,1,1,531,0,-0.531,1,-0.631,0.631
66,0,1,1,4,2,448,1,0.448,1,-0.631,0.631
66,0,0,1,3,1,425,1,0.425,1,-0.631,0.631
66,0,1,1,4,2,429,1,0.429,1,-0.631,0.631
66,0,0,1,3,1,389,1,0.389,1,-0.631,0.631
66,0,1,1,4,2,404,1,0.404,1,-0.631,0.631
67,0,0,0,1,1,549,0,-0.549,1,-0.631,0.631
67,0,1,1,4,2,517,1,0.517,1,-0.631,0.631
67,0,1,1,4,2,430,1,0.43,1,-0.631,0.631
67,0,0,0,1,1,592,0,-0.592,1,-0.631,0.631
67,0,0,0,1,1,516,0,-0.516,1,-0.631,0.631
67,0,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
67,0,1,0,2,2,562,0,-0.562,1,-0.631,0.631
67,0,1,0,2,2,NaN,NaN,NaN,2,-0.631,0.631
67,0,0,0,1,1,504,1,0.504,1,-0.631,0.631
67,0,0,0,1,1,555,0,-0.555,1,-0.631,0.631
67,0,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
67,0,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
67,0,1,0,2,2,NaN,NaN,NaN,2,-0.631,0.631
67,0,1,1,4,2,439,0,-0.439,1,-0.631,0.631
67,0,0,0,1,1,440,0,-0.44,1,-0.631,0.631
67,0,1,1,4,2,332,1,0.332,1,-0.631,0.631
67,0,1,1,4,2,426,1,0.426,1,-0.631,0.631
67,0,0,0,1,1,525,0,-0.525,1,-0.631,0.631
67,0,0,1,3,1,367,1,0.367,1,-0.631,0.631
67,0,0,0,1,1,610,0,-0.61,1,-0.631,0.631
67,0,0,1,3,1,455,1,0.455,1,-0.631,0.631
67,0,1,0,2,2,433,1,0.433,1,-0.631,0.631
67,0,1,0,2,2,589,0,-0.589,1,-0.631,0.631
67,0,1,1,4,2,455,1,0.455,1,-0.631,0.631
67,0,0,1,3,1,506,1,0.506,1,-0.631,0.631
67,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
67,0,1,0,2,2,NaN,NaN,NaN,2,-0.631,0.631
67,0,0,1,3,1,571,0,-0.571,1,-0.631,0.631
67,0,1,1,4,2,450,1,0.45,1,-0.631,0.631
67,0,1,1,4,2,366,1,0.366,1,-0.631,0.631
67,0,0,1,3,1,431,0,-0.431,1,-0.631,0.631
67,0,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
67,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
67,0,1,1,4,2,413,0,-0.413,1,-0.631,0.631
67,0,0,1,3,1,NaN,NaN,NaN,2,-0.631,0.631
67,0,0,1,3,1,454,1,0.454,1,-0.631,0.631
67,0,0,1,3,1,472,1,0.472,1,-0.631,0.631
67,0,0,1,3,1,310,0,-0.31,1,-0.631,0.631
67,0,0,1,3,1,363,1,0.363,1,-0.631,0.631
67,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
67,0,1,0,2,2,NaN,NaN,NaN,2,-0.631,0.631
67,0,1,1,4,2,346,0,-0.346,1,-0.631,0.631
67,0,0,0,1,1,392,1,0.392,1,-0.631,0.631
67,0,1,1,4,2,485,1,0.485,1,-0.631,0.631
67,0,1,1,4,2,480,1,0.48,1,-0.631,0.631
67,0,0,1,3,1,519,0,-0.519,1,-0.631,0.631
67,0,0,1,3,1,606,1,0.606,1,-0.631,0.631
67,0,1,0,2,2,608,0,-0.608,1,-0.631,0.631
67,0,1,0,2,2,529,0,-0.529,1,-0.631,0.631
67,0,1,1,4,2,479,0,-0.479,1,-0.631,0.631
67,0,1,1,4,2,601,1,0.601,1,-0.631,0.631
67,0,1,0,2,2,NaN,NaN,NaN,2,-0.631,0.631
67,0,0,1,3,1,433,1,0.433,1,-0.631,0.631
67,0,0,0,1,1,504,1,0.504,1,-0.631,0.631
67,0,1,0,2,2,527,1,0.527,1,-0.631,0.631
67,0,0,1,3,1,512,0,-0.512,1,-0.631,0.631
67,0,0,1,3,1,513,0,-0.513,1,-0.631,0.631
67,0,1,1,4,2,362,1,0.362,1,-0.631,0.631
67,0,0,0,1,1,389,1,0.389,1,-0.631,0.631
67,0,0,1,3,1,591,1,0.591,1,-0.631,0.631
67,0,1,1,4,2,432,1,0.432,1,-0.631,0.631
67,0,1,0,2,2,615,0,-0.615,1,-0.631,0.631
67,0,1,1,4,2,419,1,0.419,1,-0.631,0.631
67,0,0,1,3,1,516,1,0.516,1,-0.631,0.631
67,0,0,0,1,1,357,0,-0.357,1,-0.631,0.631
67,0,1,0,2,2,453,1,0.453,1,-0.631,0.631
67,0,1,1,4,2,286,0,-0.286,1,-0.631,0.631
67,0,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
67,0,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
67,0,1,0,2,2,NaN,NaN,NaN,2,-0.631,0.631
67,0,1,1,4,2,409,1,0.409,1,-0.631,0.631
67,0,1,1,4,2,370,1,0.37,1,-0.631,0.631
67,0,0,1,3,1,583,1,0.583,1,-0.631,0.631
67,0,0,0,1,1,373,0,-0.373,1,-0.631,0.631
67,0,0,1,3,1,443,1,0.443,1,-0.631,0.631
67,0,0,0,1,1,572,0,-0.572,1,-0.631,0.631
67,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
67,0,0,0,1,1,NaN,NaN,NaN,2,-0.631,0.631
67,0,0,1,3,1,333,1,0.333,1,-0.631,0.631
67,0,0,0,1,1,381,1,0.381,1,-0.631,0.631
68,1,1,0,2,2,626,0,-0.626,1,-0.631,0.631
68,1,1,1,4,2,514,1,0.514,1,-0.631,0.631
68,1,0,0,1,1,NaN,NaN,NaN,2,-0.631,0.631
68,1,1,0,2,2,407,1,0.407,1,-0.631,0.631
68,1,1,0,2,2,566,0,-0.566,1,-0.631,0.631
68,1,0,1,3,1,450,1,0.45,1,-0.631,0.631
68,1,0,1,3,1,525,1,0.525,1,-0.631,0.631
68,1,0,1,3,1,620,1,0.62,1,-0.631,0.631
68,1,1,0,2,2,451,1,0.451,1,-0.631,0.631
68,1,1,1,4,2,447,1,0.447,1,-0.631,0.631
68,1,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
68,1,1,0,2,2,419,0,-0.419,1,-0.631,0.631
68,1,0,0,1,1,425,0,-0.425,1,-0.631,0.631
68,1,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
68,1,1,1,4,2,601,1,0.601,1,-0.631,0.631
68,1,0,0,1,1,588,0,-0.588,1,-0.631,0.631
68,1,1,1,4,2,588,1,0.588,1,-0.631,0.631
68,1,1,1,4,2,458,0,-0.458,1,-0.631,0.631
68,1,0,0,1,1,574,0,-0.574,1,-0.631,0.631
68,1,1,1,4,2,416,1,0.416,1,-0.631,0.631
68,1,0,0,1,1,530,1,0.53,1,-0.631,0.631
68,1,0,1,3,1,573,0,-0.573,1,-0.631,0.631
68,1,0,1,3,1,NaN,NaN,NaN,0,-0.631,0.631
68,1,1,1,4,2,497,1,0.497,1,-0.631,0.631
68,1,1,0,2,2,555,0,-0.555,1,-0.631,0.631
68,1,0,1,3,1,589,0,-0.589,1,-0.631,0.631
68,1,0,1,3,1,449,1,0.449,1,-0.631,0.631
68,1,1,1,4,2,381,1,0.381,1,-0.631,0.631
68,1,1,1,4,2,385,1,0.385,1,-0.631,0.631
68,1,0,1,3,1,580,0,-0.58,1,-0.631,0.631
68,1,1,0,2,2,413,1,0.413,1,-0.631,0.631
68,1,0,0,1,1,513,0,-0.513,1,-0.631,0.631
68,1,0,1,3,1,NaN,NaN,NaN,2,-0.631,0.631
68,1,1,0,2,2,472,1,0.472,1,-0.631,0.631
68,1,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
68,1,1,0,2,2,502,1,0.502,1,-0.631,0.631
68,1,0,0,1,1,598,0,-0.598,1,-0.631,0.631
68,1,1,0,2,2,488,0,-0.488,1,-0.631,0.631
68,1,1,1,4,2,315,0,-0.315,1,-0.631,0.631
68,1,0,0,1,1,432,1,0.432,1,-0.631,0.631
68,1,1,0,2,2,437,1,0.437,1,-0.631,0.631
68,1,1,0,2,2,519,0,-0.519,1,-0.631,0.631
68,1,0,1,3,1,520,0,-0.52,1,-0.631,0.631
68,1,0,0,1,1,542,0,-0.542,1,-0.631,0.631
68,1,0,0,1,1,522,0,-0.522,1,-0.631,0.631
68,1,1,1,4,2,373,1,0.373,1,-0.631,0.631
68,1,0,0,1,1,482,1,0.482,1,-0.631,0.631
68,1,0,0,1,1,558,0,-0.558,1,-0.631,0.631
68,1,0,0,1,1,431,0,-0.431,1,-0.631,0.631
68,1,0,1,3,1,416,1,0.416,1,-0.631,0.631
68,1,1,0,2,2,378,1,0.378,1,-0.631,0.631
68,1,0,1,3,1,423,1,0.423,1,-0.631,0.631
68,1,0,1,3,1,418,1,0.418,1,-0.631,0.631
68,1,0,1,3,1,427,1,0.427,1,-0.631,0.631
68,1,0,1,3,1,346,0,-0.346,1,-0.631,0.631
68,1,1,1,4,2,544,1,0.544,1,-0.631,0.631
68,1,0,1,3,1,426,1,0.426,1,-0.631,0.631
68,1,0,1,3,1,374,0,-0.374,1,-0.631,0.631
68,1,1,1,4,2,522,1,0.522,1,-0.631,0.631
68,1,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
68,1,1,1,4,2,383,1,0.383,1,-0.631,0.631
68,1,0,0,1,1,478,1,0.478,1,-0.631,0.631
68,1,1,1,4,2,561,1,0.561,1,-0.631,0.631
68,1,0,0,1,1,424,1,0.424,1,-0.631,0.631
68,1,1,1,4,2,489,1,0.489,1,-0.631,0.631
68,1,1,0,2,2,547,0,-0.547,1,-0.631,0.631
68,1,1,1,4,2,460,1,0.46,1,-0.631,0.631
68,1,1,1,4,2,345,0,-0.345,1,-0.631,0.631
68,1,0,0,1,1,486,0,-0.486,1,-0.631,0.631
68,1,0,1,3,1,430,1,0.43,1,-0.631,0.631
68,1,0,0,1,1,406,1,0.406,1,-0.631,0.631
68,1,1,1,4,2,509,0,-0.509,1,-0.631,0.631
68,1,1,0,2,2,409,1,0.409,1,-0.631,0.631
68,1,1,1,4,2,628,1,0.628,1,-0.631,0.631
68,1,0,0,1,1,614,0,-0.614,1,-0.631,0.631
68,1,1,0,2,2,515,0,-0.515,1,-0.631,0.631
68,1,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
68,1,0,1,3,1,593,1,0.593,1,-0.631,0.631
68,1,0,0,1,1,624,0,-0.624,1,-0.631,0.631
68,1,0,1,3,1,548,0,-0.548,1,-0.631,0.631
69,1,1,1,4,2,420,1,0.42,1,-0.631,0.631
69,1,1,1,4,2,391,1,0.391,1,-0.631,0.631
69,1,0,0,1,1,414,1,0.414,1,-0.631,0.631
69,1,1,0,2,2,433,1,0.433,1,-0.631,0.631
69,1,0,1,3,1,589,1,0.589,1,-0.631,0.631
69,1,0,1,3,1,427,1,0.427,1,-0.631,0.631
69,1,1,1,4,2,427,1,0.427,1,-0.631,0.631
69,1,0,1,3,1,456,1,0.456,1,-0.631,0.631
69,1,0,1,3,1,408,1,0.408,1,-0.631,0.631
69,1,1,0,2,2,568,0,-0.568,1,-0.631,0.631
69,1,0,1,3,1,446,1,0.446,1,-0.631,0.631
69,1,1,0,2,2,NaN,NaN,NaN,2,-0.631,0.631
69,1,1,1,4,2,409,1,0.409,1,-0.631,0.631
69,1,0,0,1,1,500,0,-0.5,1,-0.631,0.631
69,1,1,0,2,2,614,0,-0.614,1,-0.631,0.631
69,1,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
69,1,1,0,2,2,626,0,-0.626,1,-0.631,0.631
69,1,0,1,3,1,412,1,0.412,1,-0.631,0.631
69,1,1,0,2,2,522,0,-0.522,1,-0.631,0.631
69,1,0,0,1,1,481,0,-0.481,1,-0.631,0.631
69,1,1,0,2,2,435,0,-0.435,1,-0.631,0.631
69,1,1,1,4,2,403,1,0.403,1,-0.631,0.631
69,1,0,0,1,1,425,0,-0.425,1,-0.631,0.631
69,1,1,1,4,2,604,1,0.604,1,-0.631,0.631
69,1,0,0,1,1,470,0,-0.47,1,-0.631,0.631
69,1,1,0,2,2,465,0,-0.465,1,-0.631,0.631
69,1,0,0,1,1,558,0,-0.558,1,-0.631,0.631
69,1,1,0,2,2,491,0,-0.491,1,-0.631,0.631
69,1,0,1,3,1,NaN,NaN,NaN,2,-0.631,0.631
69,1,0,0,1,1,515,0,-0.515,1,-0.631,0.631
69,1,0,0,1,1,508,0,-0.508,1,-0.631,0.631
69,1,1,0,2,2,507,0,-0.507,1,-0.631,0.631
69,1,0,1,3,1,372,1,0.372,1,-0.631,0.631
69,1,1,0,2,2,383,0,-0.383,1,-0.631,0.631
69,1,0,1,3,1,406,1,0.406,1,-0.631,0.631
69,1,1,1,4,2,479,1,0.479,1,-0.631,0.631
69,1,1,0,2,2,519,0,-0.519,1,-0.631,0.631
69,1,1,0,2,2,513,0,-0.513,1,-0.631,0.631
69,1,0,1,3,1,356,1,0.356,1,-0.631,0.631
69,1,1,0,2,2,418,0,-0.418,1,-0.631,0.631
69,1,0,0,1,1,451,0,-0.451,1,-0.631,0.631
69,1,0,0,1,1,627,0,-0.627,1,-0.631,0.631
69,1,1,1,4,2,430,1,0.43,1,-0.631,0.631
69,1,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
69,1,0,0,1,1,434,1,0.434,1,-0.631,0.631
69,1,1,1,4,2,473,1,0.473,1,-0.631,0.631
69,1,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
69,1,0,0,1,1,493,0,-0.493,1,-0.631,0.631
69,1,0,0,1,1,470,0,-0.47,1,-0.631,0.631
69,1,0,1,3,1,422,1,0.422,1,-0.631,0.631
69,1,1,1,4,2,381,1,0.381,1,-0.631,0.631
69,1,0,1,3,1,420,1,0.42,1,-0.631,0.631
69,1,0,0,1,1,544,1,0.544,1,-0.631,0.631
69,1,1,1,4,2,408,1,0.408,1,-0.631,0.631
69,1,1,1,4,2,405,1,0.405,1,-0.631,0.631
69,1,0,1,3,1,382,1,0.382,1,-0.631,0.631
69,1,1,0,2,2,407,1,0.407,1,-0.631,0.631
69,1,0,1,3,1,428,1,0.428,1,-0.631,0.631
69,1,1,1,4,2,590,1,0.59,1,-0.631,0.631
69,1,1,1,4,2,377,1,0.377,1,-0.631,0.631
69,1,1,0,2,2,571,0,-0.571,1,-0.631,0.631
69,1,1,0,2,2,489,0,-0.489,1,-0.631,0.631
69,1,0,1,3,1,448,1,0.448,1,-0.631,0.631
69,1,1,1,4,2,481,1,0.481,1,-0.631,0.631
69,1,1,1,4,2,422,1,0.422,1,-0.631,0.631
69,1,1,0,2,2,544,0,-0.544,1,-0.631,0.631
69,1,0,1,3,1,505,1,0.505,1,-0.631,0.631
69,1,1,1,4,2,489,1,0.489,1,-0.631,0.631
69,1,1,1,4,2,475,1,0.475,1,-0.631,0.631
69,1,0,0,1,1,530,0,-0.53,1,-0.631,0.631
69,1,0,1,3,1,433,1,0.433,1,-0.631,0.631
69,1,1,1,4,2,544,1,0.544,1,-0.631,0.631
69,1,1,1,4,2,409,1,0.409,1,-0.631,0.631
69,1,0,0,1,1,521,0,-0.521,1,-0.631,0.631
69,1,0,0,1,1,546,0,-0.546,1,-0.631,0.631
69,1,0,1,3,1,605,1,0.605,1,-0.631,0.631
69,1,0,0,1,1,628,0,-0.628,1,-0.631,0.631
69,1,0,1,3,1,390,1,0.39,1,-0.631,0.631
69,1,0,0,1,1,591,0,-0.591,1,-0.631,0.631
69,1,0,1,3,1,628,1,0.628,1,-0.631,0.631
70,0,0,0,1,1,449,0,-0.449,1,-0.631,0.631
70,0,1,0,2,2,440,0,-0.44,1,-0.631,0.631
70,0,1,1,4,2,509,1,0.509,1,-0.631,0.631
70,0,0,0,1,1,560,0,-0.56,1,-0.631,0.631
70,0,1,1,4,2,449,1,0.449,1,-0.631,0.631
70,0,0,1,3,1,594,1,0.594,1,-0.631,0.631
70,0,1,1,4,2,517,1,0.517,1,-0.631,0.631
70,0,0,0,1,1,426,0,-0.426,1,-0.631,0.631
70,0,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
70,0,0,1,3,1,408,1,0.408,1,-0.631,0.631
70,0,0,0,1,1,458,0,-0.458,1,-0.631,0.631
70,0,0,1,3,1,345,1,0.345,1,-0.631,0.631
70,0,0,0,1,1,427,1,0.427,1,-0.631,0.631
70,0,0,1,3,1,578,1,0.578,1,-0.631,0.631
70,0,0,1,3,1,441,1,0.441,1,-0.631,0.631
70,0,0,0,1,1,502,0,-0.502,1,-0.631,0.631
70,0,1,0,2,2,538,0,-0.538,1,-0.631,0.631
70,0,0,1,3,1,356,1,0.356,1,-0.631,0.631
70,0,1,0,2,2,566,0,-0.566,1,-0.631,0.631
70,0,0,1,3,1,440,1,0.44,1,-0.631,0.631
70,0,1,0,2,2,508,0,-0.508,1,-0.631,0.631
70,0,1,1,4,2,380,1,0.38,1,-0.631,0.631
70,0,0,0,1,1,529,0,-0.529,1,-0.631,0.631
70,0,0,0,1,1,536,0,-0.536,1,-0.631,0.631
70,0,1,1,4,2,434,1,0.434,1,-0.631,0.631
70,0,0,1,3,1,432,1,0.432,1,-0.631,0.631
70,0,0,1,3,1,443,1,0.443,1,-0.631,0.631
70,0,1,0,2,2,499,0,-0.499,1,-0.631,0.631
70,0,0,1,3,1,436,1,0.436,1,-0.631,0.631
70,0,1,0,2,2,490,0,-0.49,1,-0.631,0.631
70,0,1,1,4,2,383,1,0.383,1,-0.631,0.631
70,0,1,1,4,2,476,1,0.476,1,-0.631,0.631
70,0,1,0,2,2,435,0,-0.435,1,-0.631,0.631
70,0,0,1,3,1,362,1,0.362,1,-0.631,0.631
70,0,0,0,1,1,431,0,-0.431,1,-0.631,0.631
70,0,0,0,1,1,597,0,-0.597,1,-0.631,0.631
70,0,1,0,2,2,573,0,-0.573,1,-0.631,0.631
70,0,1,0,2,2,619,0,-0.619,1,-0.631,0.631
70,0,0,0,1,1,602,0,-0.602,1,-0.631,0.631
70,0,0,0,1,1,443,0,-0.443,1,-0.631,0.631
70,0,0,0,1,1,493,0,-0.493,1,-0.631,0.631
70,0,0,1,3,1,396,1,0.396,1,-0.631,0.631
70,0,0,1,3,1,334,1,0.334,1,-0.631,0.631
70,0,0,1,3,1,431,1,0.431,1,-0.631,0.631
70,0,1,1,4,2,412,1,0.412,1,-0.631,0.631
70,0,0,1,3,1,370,1,0.37,1,-0.631,0.631
70,0,1,0,2,2,518,0,-0.518,1,-0.631,0.631
70,0,1,0,2,2,554,0,-0.554,1,-0.631,0.631
70,0,0,1,3,1,365,1,0.365,1,-0.631,0.631
70,0,0,0,1,1,524,0,-0.524,1,-0.631,0.631
70,0,1,0,2,2,554,0,-0.554,1,-0.631,0.631
70,0,1,1,4,2,446,1,0.446,1,-0.631,0.631
70,0,0,1,3,1,410,1,0.41,1,-0.631,0.631
70,0,1,1,4,2,366,1,0.366,1,-0.631,0.631
70,0,1,1,4,2,533,1,0.533,1,-0.631,0.631
70,0,1,0,2,2,530,0,-0.53,1,-0.631,0.631
70,0,1,0,2,2,547,0,-0.547,1,-0.631,0.631
70,0,1,1,4,2,616,1,0.616,1,-0.631,0.631
70,0,1,0,2,2,554,0,-0.554,1,-0.631,0.631
70,0,1,0,2,2,475,0,-0.475,1,-0.631,0.631
70,0,1,0,2,2,NaN,NaN,NaN,2,-0.631,0.631
70,0,1,1,4,2,352,1,0.352,1,-0.631,0.631
70,0,0,1,3,1,455,1,0.455,1,-0.631,0.631
70,0,0,0,1,1,442,0,-0.442,1,-0.631,0.631
70,0,0,0,1,1,487,0,-0.487,1,-0.631,0.631
70,0,0,0,1,1,579,0,-0.579,1,-0.631,0.631
70,0,1,1,4,2,368,1,0.368,1,-0.631,0.631
70,0,1,1,4,2,371,1,0.371,1,-0.631,0.631
70,0,1,1,4,2,575,1,0.575,1,-0.631,0.631
70,0,1,0,2,2,493,0,-0.493,1,-0.631,0.631
70,0,1,1,4,2,371,1,0.371,1,-0.631,0.631
70,0,1,1,4,2,405,1,0.405,1,-0.631,0.631
70,0,0,0,1,1,511,0,-0.511,1,-0.631,0.631
70,0,0,1,3,1,581,1,0.581,1,-0.631,0.631
70,0,1,1,4,2,440,1,0.44,1,-0.631,0.631
70,0,0,0,1,1,514,0,-0.514,1,-0.631,0.631
70,0,0,1,3,1,471,1,0.471,1,-0.631,0.631
70,0,1,1,4,2,431,1,0.431,1,-0.631,0.631
70,0,0,0,1,1,583,0,-0.583,1,-0.631,0.631
70,0,1,0,2,2,490,0,-0.49,1,-0.631,0.631
71,0,1,1,4,2,525,1,0.525,1,-0.631,0.631
71,0,0,1,3,1,424,1,0.424,1,-0.631,0.631
71,0,0,1,3,1,595,1,0.595,1,-0.631,0.631
71,0,1,0,2,2,615,0,-0.615,1,-0.631,0.631
71,0,0,1,3,1,426,1,0.426,1,-0.631,0.631
71,0,0,1,3,1,484,1,0.484,1,-0.631,0.631
71,0,1,1,4,2,612,1,0.612,1,-0.631,0.631
71,0,0,1,3,1,472,1,0.472,1,-0.631,0.631
71,0,0,0,1,1,513,0,-0.513,1,-0.631,0.631
71,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
71,0,1,0,2,2,625,0,-0.625,1,-0.631,0.631
71,0,1,1,4,2,506,1,0.506,1,-0.631,0.631
71,0,1,0,2,2,545,0,-0.545,1,-0.631,0.631
71,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
71,0,0,1,3,1,509,1,0.509,1,-0.631,0.631
71,0,1,0,2,2,614,0,-0.614,1,-0.631,0.631
71,0,0,0,1,1,547,0,-0.547,1,-0.631,0.631
71,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
71,0,1,1,4,2,597,1,0.597,1,-0.631,0.631
71,0,1,1,4,2,492,1,0.492,1,-0.631,0.631
71,0,0,1,3,1,596,1,0.596,1,-0.631,0.631
71,0,0,0,1,1,534,0,-0.534,1,-0.631,0.631
71,0,1,0,2,2,566,0,-0.566,1,-0.631,0.631
71,0,1,0,2,2,522,0,-0.522,1,-0.631,0.631
71,0,1,1,4,2,NaN,NaN,NaN,0,-0.631,0.631
71,0,0,1,3,1,418,1,0.418,1,-0.631,0.631
71,0,0,1,3,1,527,1,0.527,1,-0.631,0.631
71,0,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
71,0,1,1,4,2,445,0,-0.445,1,-0.631,0.631
71,0,0,0,1,1,617,0,-0.617,1,-0.631,0.631
71,0,1,1,4,2,484,1,0.484,1,-0.631,0.631
71,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
71,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
71,0,0,0,1,1,514,0,-0.514,1,-0.631,0.631
71,0,0,1,3,1,428,1,0.428,1,-0.631,0.631
71,0,0,1,3,1,562,1,0.562,1,-0.631,0.631
71,0,0,1,3,1,499,1,0.499,1,-0.631,0.631
71,0,0,1,3,1,497,1,0.497,1,-0.631,0.631
71,0,1,1,4,2,402,1,0.402,1,-0.631,0.631
71,0,0,1,3,1,593,1,0.593,1,-0.631,0.631
71,0,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
71,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
71,0,0,1,3,1,559,1,0.559,1,-0.631,0.631
71,0,0,0,1,1,494,0,-0.494,1,-0.631,0.631
71,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
71,0,0,0,1,1,497,1,0.497,1,-0.631,0.631
71,0,0,1,3,1,387,0,-0.387,1,-0.631,0.631
71,0,0,0,1,1,604,0,-0.604,1,-0.631,0.631
71,0,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
71,0,1,0,2,2,418,0,-0.418,1,-0.631,0.631
71,0,1,1,4,2,NaN,NaN,NaN,2,-0.631,0.631
71,0,1,0,2,2,585,0,-0.585,1,-0.631,0.631
71,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
71,0,1,1,4,2,515,1,0.515,1,-0.631,0.631
71,0,1,0,2,2,567,0,-0.567,1,-0.631,0.631
71,0,1,0,2,2,343,1,0.343,1,-0.631,0.631
71,0,0,0,1,1,569,0,-0.569,1,-0.631,0.631
71,0,0,1,3,1,505,1,0.505,1,-0.631,0.631
71,0,1,0,2,2,515,0,-0.515,1,-0.631,0.631
71,0,1,0,2,2,506,0,-0.506,1,-0.631,0.631
71,0,0,0,1,1,578,0,-0.578,1,-0.631,0.631
71,0,1,1,4,2,603,1,0.603,1,-0.631,0.631
71,0,1,0,2,2,579,0,-0.579,1,-0.631,0.631
71,0,1,0,2,2,582,0,-0.582,1,-0.631,0.631
71,0,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
71,0,0,0,1,1,530,0,-0.53,1,-0.631,0.631
71,0,0,0,1,1,626,0,-0.626,1,-0.631,0.631
71,0,0,1,3,1,620,0,-0.62,1,-0.631,0.631
71,0,0,1,3,1,526,1,0.526,1,-0.631,0.631
71,0,0,1,3,1,613,1,0.613,1,-0.631,0.631
71,0,1,1,4,2,533,1,0.533,1,-0.631,0.631
71,0,1,1,4,2,558,1,0.558,1,-0.631,0.631
71,0,1,1,4,2,NaN,NaN,NaN,2,-0.631,0.631
71,0,1,0,2,2,610,0,-0.61,1,-0.631,0.631
71,0,1,1,4,2,583,1,0.583,1,-0.631,0.631
71,0,1,1,4,2,549,1,0.549,1,-0.631,0.631
71,0,1,0,2,2,551,0,-0.551,1,-0.631,0.631
71,0,1,1,4,2,579,1,0.579,1,-0.631,0.631
71,0,1,1,4,2,530,1,0.53,1,-0.631,0.631
71,0,1,1,4,2,501,1,0.501,1,-0.631,0.631
72,1,0,1,3,1,454,1,0.454,1,-0.631,0.631
72,1,1,0,2,2,621,0,-0.621,1,-0.631,0.631
72,1,1,0,2,2,525,0,-0.525,1,-0.631,0.631
72,1,0,0,1,1,465,0,-0.465,1,-0.631,0.631
72,1,1,0,2,2,469,0,-0.469,1,-0.631,0.631
72,1,1,1,4,2,588,0,-0.588,1,-0.631,0.631
72,1,1,1,4,2,503,1,0.503,1,-0.631,0.631
72,1,1,1,4,2,453,1,0.453,1,-0.631,0.631
